phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
2454.798532,3345.0823,8.402309,37,3931028.962,5422.16449,724.99255,8.865123,35,5967508.702,13749.01764,434.03165,7.8224373,1.2054477,1,1.0426855,0.46281338,0.57987213,-18.94053694,0.144662828,15,5250,4.5,0,NOT_AVAILABLE,77.25605183,58.67366349,198.9450299,58.30717555,100002,5210.1,5153.3,5847.3335,0.033,0.008,0.355,0.015,0.0049,0.1534,200111,0.7684677,0.6101014,0.78550136,0.39203987,0.3914771,0.39260262
63.49921866,5375.3994,11.855418,30,180988.1886,175.2121057,1032.9662,12.207263,30,229118.6055,179.6094162,1275.6492,11.361769,1.2014836,0,0.8454943,0.3518448,0.49364948,-20.86965821,1.942801438,14,5500,3.5,0,NOT_AVAILABLE,77.27977355,58.84267259,198.7520262,58.1715488,100001,5638.75,5468.5,5888.0996,0.4783,0.017,0.8249,0.2383,0.075,0.3793,200111,1.5198214,1.393824,1.6159272,2.1038327,2.0719757,2.1356897
32.51509366,6068.1914,12.450505,30,106416.1419,132.4890516,803.2071,12.78387,30,131360.8032,77.19899643,1701.5869,11.965755,1.2051066,0,0.8181143,0.3333645,0.4847498,-26.08735727,1.145952016,10,5750,4.5,0,NOT_AVAILABLE,77.36232249,58.74113359,198.7873393,58.28014845,100001,5814.25,5790,5894,0.0422,0.008,0.1518,0.009,0.0029,0.0631,200111,0.9305415,0.9055301,0.9383525,0.8915404,0.87999314,0.9030877
35.47340948,6191.1836,12.334174,30,119821.7187,176.1996758,680.0337,12.655049,31,144700.5002,112.9105345,1281.55,11.860744,1.2044411,0,0.79430485,0.32087517,0.47342968,-55.27809165,0.804729022,7,5500,4.5,0,NOT_AVAILABLE,77.22168806,58.28391039,199.3793267,58.62441174,100001,5852,5794.5,6286.3335,0.873,0.711,1.0667,0.432,0.3673,0.57,200111,1.5824822,1.3713636,1.6140447,2.645999,2.5872765,2.7047215
5705.531812,377.13174,9.856393,23,454674.4107,7035.980294,64.62133,11.207137,25,2596572.255,15707.4868,165.30794,8.725919,1.4180387,0,2.4812183,1.3507442,1.1304741,11.07095472,0.70354614,6,4000,3,0,NOT_AVAILABLE,77.29217235,58.28823209,199.315165,58.64102903,100001,3802.4624,3557.8652,3962.22,,,,,,,200111,82.94032,76.38682,94.73634,1295.6447,1101.9441,1489.3452
37.68903819,5414.949,12.413842,34,96624.62672,111.438063,867.07025,12.888669,32,152651.4932,100.100992,1524.9749,11.802668,1.2214375,0,1.0860014,0.4748268,0.6111746,3.079497219,1.147463111,10,5500,4.5,0,NOT_AVAILABLE,77.43455,58.21885753,199.2668639,58.73999798,100001,5016.5,4935.733,5101.3096,,,,,,,200111,0.8275184,0.80023205,0.8548226,0.3907089,0.3874988,0.393919
45.58344465,2620.8564,12.99524,32,63821.51223,68.45273628,932.34424,13.33897,32,81068.19052,67.10989831,1207.9916,12.489794,1.2127943,0,0.8491764,0.34372997,0.50544643,-55.59102585,4.052011408,6,6000,3.5,0,NOT_AVAILABLE,77.63904319,58.13029112,199.1843246,58.87283266,100001,5759,5605,6293.1445,,,,,,,200111,2.8088794,2.3522954,2.9653504,7.818964,7.3980904,8.239838
31.34765179,4095.8196,12.917001,36,67669.08183,82.12494242,823.97723,13.275413,35,87655.58741,53.91612972,1625.7767,12.404971,1.2097472,1,0.87044144,0.3584118,0.51202965,7.776806839,1.230302648,10,6000,3.5,0,NOT_AVAILABLE,77.52702158,58.411135,198.9883381,58.60450435,100002,5737.5947,5589.782,5942.25,,,,,,,200111,1.8718799,1.7451626,1.9721864,3.4211347,3.310513,3.5317564
627.852871,5623.6855,9.318668,33,1500866.475,1763.028297,851.3003,9.910533,34,2844032.924,2910.32236,977.22266,8.627084,1.2305543,1,1.2834492,0.5918646,0.6915846,-49.45884128,0.45612489,8,4750,4.5,0,NOT_AVAILABLE,77.53813164,58.34027173,199.0522466,58.66734648,100002,4707.0977,4633.8003,4887.0977,0.0585,0.016,0.217,0.0385,0.0082,0.1041,200111,10.441158,9.6861925,10.774087,48.217525,47.146538,49.288513
937.4816025,256.8613,12.234212,29,147121.9924,509.0781448,288.9969,12.432194,29,177245.493,514.3850257,344.57748,11.640482,1.3470256,0,0.7917118,0.19798183,0.59373,-11.85209791,7.703135939,3,5500,3.5,-1.5,NOT_AVAILABLE,77.49030735,58.3027694,199.1318529,58.68535932,102001,5952,5603.3335,6842,,,,,,,200111,1.3364198,1.0113527,1.5079114,2.0194461,1.7526498,2.2862425
2854.67696,2428.699,8.586039,37,4123906.679,3343.847387,1233.282,8.813116,34,4056141.974,4021.103254,1008.7137,8.241637,1.1798457,0,0.57147884,0.22707748,0.34440136,-28.57379509,1.730698865,7,6000,3.5,0,NOT_AVAILABLE,77.49956462,58.3313763,199.0942544,58.66391416,100001,6851.74,6671.08,7032.4,1.3038,1.008,1.4551,0.648,0.5139,0.7261,200111,2.0552845,1.9510418,2.1681104,8.387685,8.09821,8.677159
43.39168595,2998.4614,12.902603,31,47757.46924,64.42909242,741.2408,13.653785,32,119272.2272,100.7214265,1184.1793,12.070572,1.2837744,0,1.5832129,0.7511816,0.83203125,-33.31887528,1.287979199,9,4000,3,0,NOT_AVAILABLE,77.52020491,58.29957534,199.1097341,58.69653447,100001,4314.8,4189,4467,0.8217,0.4,1.4218,0.4127,0.142,0.7111,200111,1.0457675,0.97571856,1.1095215,0.3415133,0.31382558,0.36920103
65.38142165,4189.31,12.094374,33,125773.2518,137.4852402,914.81274,12.602417,31,212803.5998,115.7155919,1839.0227,11.441973,1.2361193,1,1.1604443,0.5080433,0.652401,-21.31829798,1.171103349,10,5500,4.5,0,NOT_AVAILABLE,77.63222144,58.15168535,199.1678743,58.85287466,100002,4927,4876.17,4963,0.1673,0.0199,0.264,0.0807,0.013,0.129,200111,0.7540114,0.7431124,0.76981324,0.30184278,0.28150538,0.32218018
121.3449435,2874.355,11.831961,34,177489.8511,280.8383147,632.0001,12.228455,34,244458.642,242.4118694,1008.4434,11.291407,1.2097548,0,0.93704796,0.3964939,0.54055405,-2.868805472,0.782693192,11,5750,4.5,0,NOT_AVAILABLE,77.75030957,58.11545736,199.1039139,58.91695853,100001,5416,5357,5768.445,0.101,0.0355,0.2441,0.042,0.0089,0.1036,200111,0.8580346,0.756388,0.87703884,0.5707146,0.5663762,0.575053
214.3472596,4062.9143,10.838477,24,366027.0442,589.2575714,621.16644,11.442605,24,708745.0146,567.7596037,1248.3188,10.135695,1.2341297,0,1.3069105,0.6041279,0.70278263,1.661875802,0.368917099,7,4500,4.5,0,NOT_AVAILABLE,77.95387829,58.11584514,198.9273544,58.97411386,100001,4671.9404,4609.3335,4765,0.103,0.0482,0.2001,0.05,0.0175,0.0988,200111,11.10897,10.679295,11.412798,52.970184,50.330757,55.60961
37.45503,4621.853,12.59255,29,94739.79096,94.22349546,1005.4795,12.910057,28,114667.6066,95.9677115,1194.8561,12.113318,1.2096668,0,0.7967386,0.3175068,0.47923183,-12.07115532,1.498581965,13,6500,3.5,0,NOT_AVAILABLE,77.58409816,58.77005025,198.5729678,58.31727833,100001,5872,5811.3335,6102,0.6917,0.3544,1.0615,0.335,0.2139,0.4525,200111,1.5782763,1.46154,1.6114006,2.6681175,2.2532678,3.0829673
311.6902112,3186.5754,10.695747,34,511311.3144,470.8410725,1085.9531,11.079675,34,680404.263,534.145456,1273.8184,10.180002,1.1998453,0,0.8996725,0.38392735,0.51574516,-46.62951029,1.605320945,15,5750,4.5,0,NOT_AVAILABLE,77.89612718,58.61020205,198.4720415,58.53875509,100001,5398.5,5305,5604.5,0.109,0.0223,0.2046,0.051,0.0129,0.0967,200111,0.97045577,0.9004264,1.0049655,0.7206736,0.7111727,0.73017454
782.5110972,3936.4011,9.466891,38,1762486.475,2120.680952,831.0946,9.7360735,38,1870357.552,2622.900271,713.0876,9.0821085,1.1793885,0,0.653965,0.2691822,0.3847828,-32.34676696,0.754169962,11,6500,4.5,0,NOT_AVAILABLE,78.10680376,58.80058186,198.1029914,58.43383358,100001,6281.5,6136.7754,6558.4,0.2803,0.0679,0.4481,0.1585,0.0594,0.2494,200111,1.4795239,1.3572283,1.5501305,3.0703797,3.0291023,3.1116571
18.7283282,5387.781,13.178594,37,46767.10467,44.70172507,1046.2036,13.676537,35,77498.39271,57.11344182,1356.9204,12.538689,1.2315205,0,1.1378479,0.49794292,0.639905,2.26275559,2.744040875,11,5000,3,0,NOT_AVAILABLE,78.01699107,58.88485428,198.0950407,58.33768914,100001,4984.75,4934,5157.5,,,,,,,200111,12.976506,12.121771,13.244826,93.6664,76.14643,111.18636
844.6284308,2888.546,9.720003,33,981027.1805,976.5494586,1004.5853,10.372186,34,2056032.046,2117.342718,971.0436,8.979345,1.244825,0,1.3928404,0.6521826,0.7406578,-38.62272552,0.445769679,8,5000,3,0,NOT_AVAILABLE,78.15037717,58.60451976,198.2614351,58.61302144,100001,4574.75,4457.475,4709.75,0.29,0.1046,1.798,0.146,0.0456,0.928,200111,18.258915,17.227173,19.232328,131.55705,126.00838,137.10573
1216.476069,3861.2476,9.008788,31,2583901.177,3370.229754,766.68396,9.320699,34,2987670.313,4491.425549,665.1942,8.573588,1.1861688,0,0.74711037,0.31191063,0.43519974,-9.544819104,0.227067228,7,6000,4.5,0,NOT_AVAILABLE,78.32959063,58.5943111,198.1182725,58.67022754,100001,5956,5751.2,6096,0.956,0.5993,1.2106,0.476,0.3236,0.6111,200111,1.6770508,1.6009054,1.7986168,3.188643,3.1697345,3.2075515
599.1079036,3113.1843,10.011591,34,715643.1511,890.8703942,803.3078,10.714647,34,1626547.552,2285.646366,711.6357,9.233753,1.2557765,1,1.4808941,0.70305634,0.77783775,-31.02193517,0.295071278,15,5000,3,0,NOT_AVAILABLE,78.27711799,58.67685916,198.0811503,58.5854538,100002,4411.767,4354.5664,4599.075,0.1053,0.023,0.461,0.0633,0.0146,0.2301,200111,20.912659,19.243914,21.465675,149.26689,141.3209,157.21288
33.2395464,5498.8223,12.533554,28,86859.17741,120.2707574,722.19696,13.004349,28,136227.8277,155.623319,875.369,11.926255,1.220533,0,1.0780935,0.47079468,0.60729885,-61.27111501,0.616774125,9,5500,4.5,0,NOT_AVAILABLE,78.55134492,58.5663435,197.955148,58.75370687,100001,5161.15,5009.75,5365.16,0.1495,0.0163,0.417,0.066,0.0097,0.183,200111,0.7861301,0.72748154,0.8343634,0.39506578,0.39126137,0.3988702
35.25545834,4629.8643,12.656379,33,90319.52641,95.12186778,949.5138,12.961934,32,106150.2244,96.49072843,1100.108,12.197118,1.2036524,0,0.7648163,0.30555534,0.45926094,-20.09577894,1.664074756,10,5000,3,-1.5,NOT_AVAILABLE,78.08457693,58.46204492,198.4610045,58.71649879,100001,5966,5691.0938,6572,0.026,0.0056,0.1801,0.0097,0.0026,0.0851,200111,0.9852939,0.8119648,1.0827814,1.1080499,1.0900586,1.1260412
77.96968312,4986.5425,11.714052,32,211870.5627,233.7334733,906.4622,12.036212,31,254427.4125,218.8878366,1162.3644,11.248011,1.1993288,0,0.78820133,0.32215977,0.46604156,-14.05956026,0.683079233,15,5750,4.5,0,NOT_AVAILABLE,78.20133397,58.41036369,198.4127905,58.79252964,100001,5857,5648,6113.19,,,,,,,200111,1.6927464,1.553841,1.820342,3.0379417,2.9853108,3.0905726
52.59744713,6219.589,11.90155,33,173583.4868,155.9645754,1112.9674,12.252617,33,219630.0951,166.5008695,1319.0928,11.40769,1.2019936,0,0.84492683,0.3510666,0.49386024,-10.88030216,0.757811479,13,5500,4.5,0,NOT_AVAILABLE,78.35367667,58.4654209,198.2260924,58.78701083,100001,5761.8,5548.425,6034.8003,0.1207,0.0317,0.2211,0.0605,0.013,0.1071,200111,1.0103898,0.921042,1.0895969,1.0136902,1.0027329,1.0246476
204.9981827,1608.1996,11.893141,33,159992.9148,342.8777632,466.61795,12.341136,32,240237.2775,375.6545345,639.51654,11.310319,1.2140033,1,1.030817,0.4479952,0.58282185,-18.38903338,0.784335229,12,5500,4.5,0,NOT_AVAILABLE,78.46481881,58.43123013,198.1641047,58.84634976,100002,5275.0273,5126.52,5379.533,0.1523,0.134,0.167,0.0767,0.0649,0.0975,200111,0.7761792,0.7463151,0.82179993,0.4202595,0.41752657,0.42299244
392.0553818,2900.1719,10.548938,28,685975.0847,677.0683371,1013.1548,10.760617,31,654327.8572,586.0839866,1116.4404,10.222431,1.1787775,0,0.5381861,0.21167946,0.3265066,-30.35639087,0.355351189,10,6750,4.5,0,NOT_AVAILABLE,78.54309643,58.40574233,198.1215501,58.88931659,100001,6937,6782.12,7155,,,,,,,200111,2.7377946,2.5735047,2.8642657,15.638073,15.24947,16.026676
28.12789189,5238.0757,12.767593,33,73107.78016,87.27947197,837.6286,13.191479,32,105872.4837,104.838102,1009.8665,12.199963,1.2147759,0,0.9915161,0.42388535,0.56763077,0.618194526,1.518269554,8,5500,4.5,0,NOT_AVAILABLE,78.60258485,58.3160656,198.1590765,58.98227228,100001,5338,5182,5778.3696,1.8335,1.3439,2.08,0.8737,0.6064,1.043,200111,1.9948574,1.7023872,2.1167724,2.9109364,2.829192,2.9926808
30.03383415,5858.39,12.574893,29,82863.6749,81.34042854,1018.7268,13.055478,28,132480.1989,125.3524367,1056.8618,11.956543,1.223893,0,1.0989351,0.4805851,0.61835,-40.92114629,0.774672491,9,5500,4.5,0,NOT_AVAILABLE,78.5830666,58.19361185,198.2987947,59.08193057,100001,5014.94,4939,5085.46,0.008,0,0.0213,0.0052,7.00E-04,0.0131,200111,0.7009002,0.6815962,0.72261935,0.27994323,0.2775709,0.28231555
85.27150807,2545.462,12.346939,24,120467.8555,194.8301296,618.3225,12.64921,23,140811.4284,207.9389924,677.17664,11.890326,1.2037448,0,0.75888443,0.3022709,0.45661354,31.24287515,17.80463655,3,6000,4.5,0,NOT_AVAILABLE,78.93084543,58.11656354,198.0684697,59.24214041,100001,5993.3335,5883,6170,0.4765,0.0876,0.6946,0.221,0.03,0.3376,200111,1.4534801,1.3714364,1.5085104,2.4557645,2.393174,2.5183551
78.33940516,2948.7668,12.279314,26,121029.8914,167.7689923,721.40796,12.644156,27,157542.4006,185.6957391,848.38995,11.768426,1.2059164,1,0.8757305,0.3648424,0.5108881,-10.13397116,1.292412382,7,5500,4.5,0,NOT_AVAILABLE,78.99072536,58.18877142,197.943646,59.19596992,100002,5592,5500.86,5676,0.043,0.019,0.0701,0.0183,0.0089,0.033,200111,0.93731356,0.9097759,0.9686303,0.7739861,0.763855,0.7841172
281.034208,2378.9893,11.125486,24,393655.8976,1795.745896,219.21582,11.363596,29,428498.7279,3651.464256,117.34984,10.682046,1.2297076,0,0.68155,0.23810959,0.44344044,-2.762740427,0.851785132,8,6000,3.5,0,NOT_AVAILABLE,77.56682487,57.99379279,199.3896374,58.96694685,100001,6374.5,6135,6811.5,0.7793,0.3799,1.0753,0.413,0.1873,0.529,200111,1.5096614,1.3221669,1.6298313,3.3903012,3.3378031,3.4427993
29.82108423,4865.02,12.784346,32,69130.33221,86.55940904,798.64606,13.252216,32,108605.8627,85.16488326,1275.2423,12.172287,1.2250896,0,1.0799294,0.4678707,0.61205864,-78.94210596,0.916934288,12,5500,4.5,0,NOT_AVAILABLE,77.77390394,57.96688265,199.2385101,59.0489438,100001,5085.0625,4952.6265,5221.95,,,,,,,200111,10.057732,9.537338,10.602822,60.936844,53.249706,68.62398
130.0736337,2598.8245,11.865951,35,121830.8253,174.6657276,697.5085,12.636995,35,316253.7484,309.0075204,1023.45,11.01183,1.2959604,0,1.625165,0.77104473,0.85412025,-5.740212486,0.881343698,11,4000,3,0,NOT_AVAILABLE,77.9232992,57.63373186,199.458196,59.37248884,100001,4371.67,4216.6665,4708.8325,0.3385,0.0689,0.6001,0.183,0.0495,0.2913,200111,0.54541385,0.47010452,0.5862494,0.097889595,0.09398098,0.10179821
196.3910764,2738.5935,11.361742,32,279537.2265,298.8044419,935.519,11.735289,31,369124.5869,258.9661226,1425.3779,10.843987,1.2060603,1,0.89130116,0.3735466,0.51775455,-76.70894526,0.412236297,15,5500,3.5,0,NOT_AVAILABLE,77.88179019,57.70613033,199.4182919,59.29954943,100002,5455.56,5352.9854,5591.0664,,,,,,,200111,2.4133453,2.2977822,2.5067213,4.648267,4.565553,4.7309804
892.3247251,4369.963,9.210864,35,2337352.278,2504.858956,933.1273,9.429578,35,2236419.533,3008.500913,743.36676,8.888037,1.1729347,0,0.5415411,0.21871376,0.32282734,10.49540936,1.213411615,8,6500,4.5,0,NOT_AVAILABLE,77.91045711,57.74830262,199.3485639,59.27226485,100001,6731.8,6573.7,7134.29,0.778,0.547,1.053,0.386,0.2669,0.5114,200111,1.6846274,1.4999084,1.7666335,5.250821,5.2102323,5.29141
36.44458779,7046.7056,12.164318,29,115523.2555,150.2168781,769.0431,12.694715,29,200596.0529,246.1121373,815.0596,11.506114,1.2309257,0,1.1886005,0.53039646,0.6582041,-44.31360604,0.865592561,6,4750,4.5,0,NOT_AVAILABLE,78.06550486,57.95762062,198.9937198,59.13952979,100001,4878.7026,4803.02,4965.1567,,,,,,,200111,4.25798,4.1109896,4.3932257,9.253782,8.917702,9.589863
356.526271,1632.069,11.276291,30,266218.7994,303.4325032,877.35754,11.788291,30,446138.3871,281.3430882,1585.745,10.638246,1.2242434,0,1.1500454,0.5120001,0.6380453,-85.467057,0.710949988,8,5000,4.5,0,NOT_AVAILABLE,78.00621837,57.8803431,199.1260357,59.188144,100001,4908.86,4879.195,4978,,,,,,,200111,4.403042,4.281582,4.4567447,10.141982,9.872573,10.411391
27.95104784,6132.344,12.603304,30,82932.92321,95.43391067,869.009,13.054571,30,125669.3097,96.32233385,1304.6747,12.013847,1.2170106,0,1.0407238,0.45126724,0.58945656,-15.26809607,2.712186947,6,4500,3,0,NOT_AVAILABLE,78.23407702,57.93441811,198.8696404,59.20660648,100001,5200.96,5077,5864.6665,0.1375,0.0336,0.2466,0.081,0.0257,0.1255,200111,0.8621789,0.6780751,0.9047948,0.490031,0.48468435,0.49537766
43.01499253,6534.806,12.066235,33,157847.3079,199.3913851,791.64557,12.355795,33,179253.8871,134.0320708,1337.3955,11.628248,1.1992445,0,0.7275467,0.28956032,0.43798637,-13.95478829,1.646510524,17,6000,3.5,0,NOT_AVAILABLE,78.30348758,57.92070089,198.8225707,59.23769371,100001,6049.75,5953.267,6153,0.0753,0.026,0.139,0.034,0.012,0.0723,200111,1.0615364,1.0262092,1.0962234,1.3599228,1.3412755,1.3785701
184.3290311,4992.509,10.778584,34,513348.131,770.2855257,666.4388,11.075358,33,585606.5876,430.7052932,1359.6456,10.342905,1.1941729,0,0.73245335,0.2967739,0.43567944,-7.403653142,1.026402904,9,6000,4.5,0,NOT_AVAILABLE,78.49425636,57.74399053,198.8351546,59.44141103,100001,6019,5736.3003,6397.0527,0.105,0.008,0.306,0.043,0.0033,0.151,200111,1.2002649,1.0625906,1.3214844,1.7035164,1.6886747,1.718358
44.09901865,2858.296,12.937025,35,49737.43109,64.5336036,770.72144,13.60968,35,109515.2949,77.31665337,1416.4515,12.163233,1.2634287,0,1.4464474,0.6726551,0.77379227,-9.17768909,1.229109206,15,5500,4.5,0,NOT_AVAILABLE,77.97909595,57.48389911,199.5676763,59.51478399,100001,4735.75,4529.662,4867.107,0.0233,0.004,0.2441,0.012,0.0014,0.1748,200111,0.5325975,0.5042372,0.5821636,0.12854286,0.12778187,0.12930384
29.5630391,5215.7256,12.718206,26,82429.79966,96.01594346,858.50116,13.061177,27,103108.0486,56.93380414,1811.0164,12.228688,1.2032856,0,0.832489,0.34297085,0.48951817,-9.692521933,2.407191349,7,5500,3.5,0,NOT_AVAILABLE,78.22219114,57.36268122,199.4784839,59.68737819,100001,6008.5366,5720.125,6614.11,0.3755,0.1457,0.705,0.1737,0.0792,0.3322,200111,1.2865468,1.0617449,1.4195542,1.943662,1.8974116,1.9899125
45.04266607,2828.253,12.925509,26,68869.92868,147.6403491,466.47092,13.256314,27,85609.50293,125.4515371,682.41095,12.430615,1.21263,0,0.82569885,0.33080482,0.49489403,-25.45301398,2.293066386,6,6000,3.5,0,NOT_AVAILABLE,78.28161582,57.2825802,199.5098605,59.77220384,100001,5820,5773.3335,5998.6665,1.012,0.614,1.5671,0.504,0.2663,0.7403,200111,2.173297,2.0457644,2.2085729,4.8823037,4.6504936,5.114114
292.1352791,3025.512,10.822409,28,431960.0822,324.1334049,1332.6614,11.262779,32,641641.0675,496.9866491,1291.063,10.24369,1.214675,0,1.0190897,0.44037056,0.57871914,17.29049315,0.31436023,11,5250,4.5,0,NOT_AVAILABLE,78.78040358,57.52717243,198.8007931,59.70630662,100001,5229.9453,5100,5379.067,,,,,,,200111,6.186373,5.848123,6.5056405,25.796188,24.954924,26.637453
39.45647868,4689.1567,12.520333,30,102686.1511,150.1957112,683.6823,12.822609,29,120386.3746,103.2942334,1165.4705,12.060476,1.2056826,0,0.76213264,0.30227566,0.459857,-38.25078455,2.361411215,13,6000,4.5,0,NOT_AVAILABLE,78.8046194,57.42330923,198.8860694,59.80176327,100001,5943,5674.5,6268.813,0.3007,0.2112,0.431,0.148,0.112,0.2141,200111,1.2722151,1.1434084,1.3954582,1.8190254,1.7811093,1.8569415
45.83325105,6092.603,12.073407,28,149417.7924,153.6995921,972.1418,12.415382,27,186766.2566,151.596367,1231.997,11.583673,1.2039087,1,0.8317089,0.3419752,0.4897337,-29.20665666,1.326242637,14,5500,3.5,0,NOT_AVAILABLE,78.39564531,58.04745167,198.6115079,59.15540945,100002,5812.25,5745,5984.7773,,,,,,,200111,1.7973601,1.6952262,1.8396856,3.3215594,3.2423553,3.4007635
33.0435741,6491.382,12.359805,31,98410.22368,126.7917715,776.15625,12.868788,30,165318.4313,134.3384234,1230.6117,11.716117,1.229513,0,1.1526709,0.50898266,0.6436882,-153.0137615,1.013420155,13,5500,3.5,0,NOT_AVAILABLE,78.48104787,57.98323179,198.6016277,59.23379938,100001,4974.58,4916.86,5026.0034,,,,,,,200111,11.01238,10.788187,11.272451,66.90872,59.669003,74.14844
588.1099413,4105.6187,9.731273,25,1066368.236,1036.320938,1028.9941,10.28162,28,1898961.163,3052.817972,622.0355,9.06563,1.2281059,1,1.2159901,0.5503473,0.66564274,11.88124494,0.268759235,4,4750,4.5,0,NOT_AVAILABLE,78.54960893,58.08134698,198.4414348,59.16886449,100002,4809.4,4773.82,4879.98,0.141,0.03,0.9622,0.0715,0.0119,0.562,200111,10.164642,9.872743,10.316725,49.80151,48.15742,51.4456
39.78564158,6560.7437,12.146667,29,145802.7375,191.0925658,762.99536,12.441974,28,167859.4746,217.593578,771.4358,11.699555,1.2016631,0,0.7424183,0.2953062,0.44711208,24.93258457,1.49534426,12,6000,4.5,0,NOT_AVAILABLE,78.68505609,57.991219,198.4126662,59.2830912,100001,5972.588,5897.6426,6241,0.0385,0.017,0.1656,0.016,0.0099,0.0851,200111,1.145178,1.0487928,1.174468,1.5034565,1.4793969,1.527516
77.30060596,4059.4675,11.946735,28,120791.2129,174.6374143,691.6686,12.646299,28,275496.9939,288.9685556,953.38055,11.161628,1.2628716,0,1.4846716,0.699564,0.7851076,6.266017043,0.610750172,10,4500,3,0,NOT_AVAILABLE,78.66752925,57.96674759,198.45301,59.29923889,100001,4493.0767,4337.447,4707.1074,0.1875,0.0802,0.4851,0.114,0.0474,0.3601,200111,20.594982,18.764666,22.099413,155.73738,135.4637,176.01106
29.02984227,4996.424,12.784606,28,80967.86119,109.6223411,738.6073,13.080606,24,93205.14612,94.51377803,986.15405,12.338321,1.2008172,0,0.7422857,0.29600048,0.44628525,-30.92195331,1.747355917,8,5500,4.5,0,NOT_AVAILABLE,78.71914131,57.88044569,198.494522,59.38727989,100001,5972.6665,5906.707,6260,0.03,0.017,0.121,0.0145,0.0085,0.049,200111,1.1399982,1.0377482,1.1656008,1.4899651,1.4570588,1.5228714
32.6246556,4169.524,12.854284,27,63024.30135,77.95483446,808.472,13.352618,25,104139.7228,90.74989905,1147.5464,12.217879,1.2288827,0,1.1347389,0.49833393,0.636405,-5.510646642,1.078189517,10,5500,3.5,0,NOT_AVAILABLE,78.9911139,57.73346901,198.3988324,59.58787298,100001,4964,4908,5004.6475,,,,,,,200111,2.657713,2.6147165,2.7187076,3.8640072,3.7289023,3.9991121
900.4970188,4947.1113,9.06628,30,1937154.044,3230.340554,599.67487,9.633478,32,3529557.344,6091.113253,579.46014,8.392619,1.2271346,0,1.240859,0.5671978,0.67366123,-23.93828271,0.411081455,10,4750,4.5,0,NOT_AVAILABLE,78.77567135,58.02586,198.2971843,59.2781279,100001,4780.8003,4712.825,4831.95,0.0828,0.0053,1.4666,0.057,0.0049,0.5328,200111,11.312153,11.073925,11.640826,60.2265,58.7836,61.669403
803.4489873,3148.7297,9.680632,24,1355018.65,1628.924269,831.84875,10.021525,25,1655029.054,1762.152228,939.2089,9.214906,1.1898158,0,0.80661964,0.34089375,0.4657259,-14.33778156,0.497326915,3,6000,4.5,0,NOT_AVAILABLE,78.81500928,58.08010595,198.2077886,59.24223958,100001,5834.8003,5738.1,6003.6,,,,,,,200111,2.1304898,2.0123706,2.2029023,4.7397738,4.6919794,4.787568
88.9304339,4598.4507,11.659211,29,212918.6113,180.3742652,1180.4268,12.030854,30,280331.1037,278.9423407,1004.9787,11.142742,1.20616,0,0.88811207,0.37164307,0.516469,-65.71245503,0.582294629,12,5500,3.5,0,NOT_AVAILABLE,78.79236697,57.98961481,198.3187956,59.3137676,100001,5480.29,5430,6125.277,,,,,,,200111,1.9262019,1.5419044,1.9620463,3.015175,2.9579668,3.0723834
24.83332861,7440.355,12.521794,29,97492.69981,106.2736531,917.37415,12.878958,28,125561.669,136.2118279,921.81177,12.014777,1.2072082,1,0.86418056,0.35716343,0.50701714,-35.87921118,1.546236522,9,5500,4.5,0,NOT_AVAILABLE,79.09244864,57.99975047,198.0403267,59.38618491,100002,5672.5,5543,6191,0.1683,0.0937,0.262,0.075,0.041,0.12,200111,1.0452895,0.8775341,1.0947018,1.0192152,1.0032476,1.0351828
501.1189279,604.44916,11.985114,27,76429.24735,619.0594226,123.46027,13.143239,26,342383.617,1451.346262,235.90761,10.925637,1.3826729,0,2.2176018,1.1581249,1.0594769,-135.520182,0.319339886,8,4000,3,0,NOT_AVAILABLE,79.07099248,57.84008372,198.2191419,59.5179551,100001,3959.705,3740.3052,4085.99,,,,,,,200111,59.930584,56.283306,67.16764,795.5053,579.3736,1011.637
43.62822723,5816.5283,12.177287,25,135230.089,127.816887,1057.9987,12.523705,24,170768.4919,119.8361403,1425.0166,11.680901,1.2058353,0,0.84280396,0.34641743,0.49638653,-48.95779828,1.628436332,10,5500,4.5,0,NOT_AVAILABLE,79.15225828,57.70807936,198.2781453,59.65364186,100001,5750,5701.5576,5778.25,1.0562,0.735,1.3559,0.486,0.2972,0.6841,200111,1.6314063,1.6154933,1.6592461,2.621141,2.5632184,2.6790636
