solution_id,source_id,global_ranking,reference_time,frequency,frequency_error,geom_model_reference_level,geom_model_reference_level_error,geom_model_gaussian1_phase,geom_model_gaussian1_phase_error,geom_model_gaussian1_sigma,geom_model_gaussian1_sigma_error,geom_model_gaussian1_depth,geom_model_gaussian1_depth_error,geom_model_gaussian2_phase,geom_model_gaussian2_phase_error,geom_model_gaussian2_sigma,geom_model_gaussian2_sigma_error,geom_model_gaussian2_depth,geom_model_gaussian2_depth_error,geom_model_cosine_half_period_amplitude,geom_model_cosine_half_period_amplitude_error,geom_model_cosine_half_period_phase,geom_model_cosine_half_period_phase_error,model_type,num_model_parameters,reduced_chi2,derived_primary_ecl_phase,derived_primary_ecl_phase_error,derived_primary_ecl_duration,derived_primary_ecl_duration_error,derived_primary_ecl_depth,derived_primary_ecl_depth_error,derived_secondary_ecl_phase,derived_secondary_ecl_phase_error,derived_secondary_ecl_duration,derived_secondary_ecl_duration_error,derived_secondary_ecl_depth,derived_secondary_ecl_depth_error
3.75317E+17,2.02763E+18,0.47012097,2250.635913,0.294870749,5.59E-05,17.918198,0.003263121,0.25224227,0.016175967,0.010698979,0.004188122,0.56278384,1.1839432,0.5200751,0.012589358,0.11095864,0.01183945,0.057706565,0.009612787,null,null,null,null,TWOGAUSSIANS,8,10.82466,0.25225228,0.016176742,0.059914283,0.023453483,0.56591326,1.1830382,0.5200751,0.012589358,0.4,0,0.05770207,0.009614461
3.75317E+17,2.02763E+18,0.53773075,2226.229945,3.86804921,5.98E-06,19.584223,0.003324113,0.47783592,0.002496274,0.016149247,9.77E-04,0.74561507,0.091036305,0.77520365,0.019870955,0.008410128,0.007937996,0.10765105,8.498386,null,null,null,null,TWOGAUSSIANS,8,0.9965184,0.47783592,0.002496274,0.09043578,0.005469624,0.74561507,0.091036305,0.77520365,0.019870955,0.047096714,0.044452775,0.10765105,8.498386
3.75317E+17,2.02763E+18,0.5335142,2245.726793,1.33141175,1.91E-05,19.161999,0.005121871,0.27563325,0.016548432,0.04781569,0.01892308,0.08767549,0.021018254,0.77271783,0.003627082,0.049909603,0.003487112,0.3607896,0.020231277,null,null,null,null,TWOGAUSSIANS,8,2.4311996,0.77271783,0.003627082,0.27949378,0.019527825,0.36078897,0.02023138,0.27563325,0.016548432,0.26776788,0.10596924,0.087674856,0.021021174
3.75317E+17,2.02763E+18,0.6265234,2202.931228,0.861802273,3.59E-06,16.298534,0.001498754,0.2864538,0.003798585,0.027963297,0.002143398,0.29788432,0.020785548,0.7881645,0.00162043,0.02980461,0.001436479,0.35096148,0.01303152,0.016346259,0.002189281,0.2864538,0.003798585,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,6.766019,0.7881645,0.00162043,0.16690582,0.008044283,0.3836502,0.013117274,0.2864538,0.003798585,0.15659447,0.012003032,0.33057684,0.020269802
3.75317E+17,2.02763E+18,0.5073641,2222.439081,2.48878676,1.45E-05,19.578207,0.010474016,0.29889283,0.003553044,0.09385963,0.006519542,0.29033417,0.014950266,0.8125315,0.006146143,0.08429434,0.008698273,0.29249802,0.018912133,null,null,null,null,TWOGAUSSIANS,8,1.4507337,0.8125315,0.006146143,0.4,0,0.2833842,0.021803144,0.29889283,0.003553044,0.4,0,0.28121984,0.014967239
3.75317E+17,2.02763E+18,0.50292313,2233.323632,0.583550754,5.27E-06,18.902876,0.004124294,0.19396636,0.001397501,0.022265254,0.001222096,0.38797376,0.011969071,null,null,null,null,null,null,null,null,null,null,ONEGAUSSIAN,5,4.3287673,0.19396636,0.001397501,0.12468542,0.00684374,0.38797376,0,null,null,null,null,null,null
3.75317E+17,2.02764E+18,0.5342844,2228.529028,1.503678085,6.96E-06,18.793005,0.004424953,0.25427935,0.002084185,0.036286555,0.003585789,0.22265363,0.017934296,0.7475315,0.020548549,0.03336686,0.013292384,0.10987294,0.02619282,0.04184433,0.008300958,0.25427935,0.002084185,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,2.1353054,0.25427935,0.002084185,0.20320472,0.020080417,0.30634212,0.01778877,0.74795145,0.020286284,0.1868544,0.07443735,0.1934205,0.024218949
3.75317E+17,2.02764E+18,0.48814517,2219.899366,2.106790102,1.80E-05,19.760534,0.012469173,0.26036644,0.004945411,0.078263626,0.00730485,0.4462559,0.038006473,0.7662148,0.00493122,0.07989342,0.009326292,0.3534669,0.051718917,null,null,null,null,TWOGAUSSIANS,8,4.481942,0.26036644,0.004945411,0.4,0,0.44149423,0.039078515,0.7662148,0.00493122,0.4,0,0.34870523,0.053518575
3.75317E+17,2.02764E+18,0.58149,2220.895961,0.200893055,1.95E-05,17.133675,0.00361283,0.20126337,0.004694358,0.01719519,0.003537553,0.09686088,0.00974224,0.6948637,5.32E-04,0.022839295,9.00E-04,0.8369236,0.019611573,0.015659064,0.007022282,0.20126337,0.004694358,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,20.903334,0.69487363,5.32E-04,0.12790005,0.005041211,0.8681911,0.02179265,0.20126337,0.004694358,0.096293055,0.019810297,0.12817897,0.011030576
3.75317E+17,2.02764E+18,0.46759337,2242.387662,2.271563858,1.67E-05,19.202585,0.003855552,0.37372237,0.007940713,0.03527352,0.010303589,0.08088961,0.01854933,0.7861763,0.007416961,0.046782397,0.016917313,0.04774931,0.014916717,0.05805565,0.004236674,0.7861763,0.007416961,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,2.6253974,0.36405239,0.011023974,0.1975317,0.057700094,0.16836676,0.016006097,0.7861763,0.007416961,0.2619814,0.09473695,0.1638605,0.014352521
3.75317E+17,2.02764E+18,0.4895362,2256.464642,0.298461114,8.32E-05,19.431837,0.006952186,0.32551527,0.032401513,0.025481397,0.007837183,1.1988754,2.7278244,0.8211716,0.02602666,0.021456456,0.049231686,0.23004435,2340214.5,0.036228467,0.008076469,0.8211716,0.02602666,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,2.8597503,0.32550526,0.032352943,0.14269583,0.043888222,1.2712786,2.7224422,0.8211716,0.02602666,0.120156154,0.27569744,0.30250126,2340214.5
3.75317E+17,2.02764E+18,0.54087055,2199.474847,0.665940848,1.29E-05,17.041027,0.001571985,0.33799505,0.004641323,0.033490796,0.006510234,0.3150247,0.13856371,0.85216093,0.002378331,0.02148687,0.001672332,0.24970596,0.016112603,null,null,null,null,TWOGAUSSIANS,8,5.1193333,0.33799505,0.004641323,0.18754846,0.03645731,0.3150247,0.13856371,0.85216093,0.002378331,0.12032647,0.009365058,0.24970596,0.016112603
3.75317E+17,2.02764E+18,0.53238755,2245.590652,1.602993703,1.01E-05,19.66802,0.007727819,0.20026879,0.001813924,0.057300206,0.002444265,0.38969776,0.010471997,0.6990452,0.011203379,0.08368776,0.011269092,0.12909657,0.01807863,null,null,null,null,TWOGAUSSIANS,8,1.2458688,0.20026879,0.001813924,0.32088116,0.013687883,0.38899747,0.010286726,0.6990452,0.011203379,0.4,0,0.12839629,0.018258695
3.75317E+17,2.02764E+18,0.56672114,2220.333243,1.255606318,5.48E-06,17.97747,0.002234896,0.23103476,0.00100948,0.05361087,0.00109946,0.2887009,0.004604078,0.72385854,0.004192125,0.056806803,0.004897103,0.09100155,0.010657311,null,null,null,null,TWOGAUSSIANS,8,2.02321,0.23103476,0.00100948,0.30022088,0.006156975,0.28869262,0.004603116,0.72385854,0.004192125,0.3181181,0.027423777,0.09099327,0.01066208
3.75317E+17,2.02764E+18,0.56959933,2215.842026,0.349035043,1.04E-05,16.131886,9.36E-04,0.24557534,0.002153514,0.021481117,0.00180113,0.15806356,0.005073282,0.7481696,0.011067049,0.018792074,0.007569294,0.21008506,0.18700467,0.007888127,0.001353565,0.24557534,0.002153514,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,5.58344,0.7481696,0.011067049,0.10523562,0.042388044,0.22585712,0.1872734,0.24557534,0.002153514,0.12029426,0.010086328,0.17383981,0.00471077
3.75317E+17,2.02764E+18,0.49931124,2211.2569,3.850672248,1.52E-05,18.759523,0.011244818,0.24907559,0.007746264,0.068608575,0.005897839,0.33792084,0.018055078,0.7250404,0.004905648,0.06440625,0.008191953,0.31885147,0.0294573,null,null,null,null,TWOGAUSSIANS,8,9.310772,0.24907559,0.007746264,0.38420802,0.0330279,0.33764088,0.017932557,0.7250404,0.004905648,0.360675,0.04587493,0.3185715,0.029625872
3.75317E+17,2.02764E+18,0.6188536,2228.373755,0.899031626,3.35E-06,18.00541,0.005434033,0.19058552,8.49E-04,0.028549029,7.82E-04,1.4310834,0.051288694,null,null,null,null,null,null,0.051760722,0.010286154,0.19058552,8.49E-04,ONEGAUSSIAN_WITH_ELLIPSOIDAL,6,13.798697,0.19058552,8.49E-04,0.15987456,0.004376553,1.5346048,0.05488783,null,null,null,null,null,null
3.75317E+17,2.02764E+18,0.533896,2248.204958,1.177431354,3.03E-06,17.809505,0.003209694,0.18028833,0.001579549,0.027594227,0.001884395,0.2932963,0.0166456,0.67781746,0.001532158,0.02620591,0.001251211,0.2906888,0.005999647,null,null,null,null,TWOGAUSSIANS,8,8.721311,0.18028833,0.001579549,0.15452768,0.010552613,0.2932963,0.0166456,0.67781746,0.001532158,0.14675309,0.007006779,0.2906888,0.005999647
3.75317E+17,2.02764E+18,0.6002904,2187.513245,1.368213948,6.24E-06,19.036345,0.010134529,0.21250044,0.005721404,0.03772432,0.008952191,0.13055368,0.026212683,0.7162165,0.002253945,0.047236815,0.002033527,0.73778516,0.025732042,0.0643391,0.01321958,0.21250044,0.005721404,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,2.47382,0.7162165,0.002236545,0.26452616,0.011387749,0.86639285,0.016043149,0.21250044,0.005721404,0.2112562,0.050132267,0.25923148,0.014540353
3.75317E+17,2.02764E+18,0.494927,2219.309066,0.28520705,1.31E-05,17.637674,0.002204084,0.26481897,0.021544343,0.037125316,0.043053687,0.14387636,0.12662674,0.7556809,0.002530137,0.021473905,0.002296018,0.1133148,0.005582763,null,null,null,null,TWOGAUSSIANS,8,3.1879435,0.26481897,0.021544343,0.20790176,0.19019343,0.14387636,0.1266268,0.7556809,0.002530137,0.12025387,0.012857697,0.1133148,0.005582751
3.75317E+17,2.02764E+18,0.45855013,2217.198396,2.496666963,1.80E-05,19.700928,0.008450844,0.22461815,0.006665974,0.083584554,0.009674371,0.25829855,0.025534809,0.7379801,0.00462824,0.06756963,0.00658703,0.22074257,0.017456627,null,null,null,null,TWOGAUSSIANS,8,2.9937031,0.22461815,0.006665974,0.4,0,0.2568006,0.026116198,0.7379801,0.00462824,0.37838992,0.036887366,0.21924461,0.017638007
3.75317E+17,2.02764E+18,0.4874104,2232.876085,2.436708955,2.13E-05,19.243244,0.02949427,0.22621283,0.005323392,0.08561484,0.009649755,0.40643644,0.030805143,0.73426014,0.007143632,0.10288912,0.013788313,0.37818167,0.043241892,null,null,null,null,TWOGAUSSIANS,8,6.5633574,0.22621283,0.005323392,0.4,0,0.38587168,0.024402015,0.73426014,0.007143632,0.4,0,0.3576109,0.045119997
3.75317E+17,2.02764E+18,0.47100812,2231.149228,1.081307761,2.57E-05,18.882978,0.00391918,0.42788276,0.006647566,0.011865417,0.005879505,0.09940745,0.08345481,0.6532159,0.007404055,0.087186605,0.008348893,0.17237666,0.019312125,null,null,null,null,TWOGAUSSIANS,8,2.3343046,0.6532159,0.007404055,0.4,0,0.17237663,0.019312205,0.42814276,0.006719474,0.066446334,0.032925226,0.10554052,0.08333116
3.75317E+17,2.02764E+18,0.58896405,2223.703472,2.386465479,4.69E-06,17.762987,0.002910928,0.22609602,0.001011628,0.039628275,0.002443093,0.13591716,0.008139337,0.73766226,0.001606825,0.024228266,0.005372152,0.7684144,0.63018227,0.13623978,0.005128465,0.22609602,0.001011628,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,5.2667627,0.73766226,0.001606825,0.13567829,0.030084053,1.0394572,0.63520443,0.22609602,0.001011628,0.22191834,0.013681321,0.40839657,0.007217848
3.75317E+17,2.02765E+18,0.49692383,2235.622243,1.647538865,1.77E-05,19.202276,0.032060187,0.2101386,0.00492519,0.094350405,0.015107018,0.22815901,0.027658863,0.722879,0.007398093,0.11135908,0.017213318,0.21676357,0.030607132,null,null,null,null,TWOGAUSSIANS,8,1.4181652,0.2101286,0.004959766,0.4,0,0.20840234,0.010707393,0.722879,0.007398421,0.4,0,0.19698687,0.01278053
3.75317E+17,2.02765E+18,0.54700077,2224.21207,1.460508978,9.75E-06,19.2252,0.007775107,0.20408767,0.005727973,0.06784647,0.005385663,0.2580909,0.019381484,0.6922741,0.002854952,0.075080104,0.006745135,0.50956565,0.05076106,null,null,null,null,TWOGAUSSIANS,8,2.5243154,0.6922741,0.002854952,0.4,0,0.5083593,0.051810227,0.20408767,0.005727973,0.37994024,0.030159714,0.25688463,0.019410852
3.75317E+17,2.02765E+18,0.50594664,2205.696212,0.308896384,2.31E-05,18.556128,0.00449359,0.3420894,0.005048154,0.004689896,0.002160157,0.60246277,0.42575353,0.71309835,0.007472788,0.034205493,0.012969059,0.052213836,0.03181259,null,null,null,null,TWOGAUSSIANS,8,4.877705,0.3420894,0.005048154,0.026263416,0.012096878,0.60246277,0.42575353,0.71309835,0.007472788,0.19155075,0.072626725,0.052213836,0.03181259
3.75317E+17,2.02765E+18,0.5913144,2237.816797,2.66871056,5.75E-06,19.338123,0.007096785,0.31416392,0.001915858,0.03712976,0.004305016,0.3498178,0.020671673,0.8125416,0.00380061,0.029607102,0.003874781,0.43485025,0.06859487,0.1737332,0.013592207,0.31416392,0.001915858,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,2.2722867,0.8126316,0.003652389,0.16579978,0.021698775,0.7822823,0.06819027,0.31416392,0.001915858,0.20792666,0.02410809,0.6972841,0.023399474
3.75317E+17,2.02765E+18,0.4995949,2229.712532,1.044974443,4.20E-05,19.756332,0.005024805,0.24869065,0.025810603,0.031892337,0.02373781,0.08179407,2.07975,0.5571433,0.003273013,0.03275915,0.005549033,0.45506904,0.033761606,null,null,null,null,TWOGAUSSIANS,8,2.7738261,0.5571433,0.003273013,0.18345122,0.031074582,0.45506904,0.033761606,0.24869065,0.025810603,0.17859708,0.13293174,0.08179407,2.07975
3.75317E+17,2.02765E+18,0.65735525,2222.771219,0.49694658,3.00E-06,14.857151,0.00213384,0.28762636,0.001096531,0.043011975,0.001619077,0.2719736,0.008916277,0.7899785,0.001033492,0.04329314,0.001557979,0.26123157,0.009843614,0.073661715,0.002829037,0.28762636,0.001096531,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,15.277355,0.28762636,0.001096531,0.24086705,0.009066832,0.41929698,0.008873326,0.7899785,0.001033492,0.2424416,0.008724683,0.40852275,0.010540871
3.75317E+17,2.02765E+18,0.61065304,2223.173153,0.253385393,4.37E-06,17.8834,0.004949455,0.22505967,0.00603393,0.0269314,0.003635032,0.15730184,0.013189538,0.72433794,8.47E-04,0.027055452,0.002199003,1.737234,0.27895525,0.02729285,0.006836391,0.22505967,0.00603393,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,6.3098006,0.72433794,8.46E-04,0.15151054,0.012314417,1.7918185,0.28539208,0.22505967,0.00603393,0.15081583,0.020356182,0.21188754,0.009392319
3.75317E+17,2.02765E+18,0.50684184,2209.778564,0.148599511,4.39E-05,19.708334,0.003509823,0.42352808,0.017252728,0.0134686,0.012258029,0.5582654,200.04095,0.7888382,0.006708362,0.016369816,0.004718947,0.05874731,0.012245259,null,null,null,null,TWOGAUSSIANS,8,1.0542773,0.42352808,0.017252728,0.07542416,0.068644956,0.5582654,200.04095,0.7888382,0.006708362,0.09167097,0.026426105,0.05874731,0.012245259
3.75317E+17,2.02765E+18,0.6529738,2225.151678,0.266306847,2.72E-06,15.956362,9.73E-04,0.18982916,6.78E-04,0.014077765,5.23E-04,0.49644685,0.017414294,0.67798346,0.012320074,0.0196437,0.005848699,0.4371004,0.1813218,null,null,null,null,TWOGAUSSIANS,8,4.9709053,0.18982916,6.78E-04,0.07883548,0.002928045,0.49644685,0.017414294,0.67798346,0.012320074,0.110004716,0.032752715,0.4371004,0.1813218
3.75317E+17,2.02765E+18,0.5661696,2226.415739,2.388091605,1.12E-05,18.909073,0.014971448,0.25633696,0.004051762,0.088509835,0.005732411,0.4937497,0.018014537,0.75758183,0.002370915,0.083770566,0.004230397,0.5055629,0.014891463,null,null,null,null,TWOGAUSSIANS,8,4.149892,0.75758183,0.002370915,0.4,0,0.4910698,0.01219589,0.25633696,0.004051762,0.4,0,0.47925654,0.016484937
3.75317E+17,2.02765E+18,0.43871456,2221.078753,3.888045131,2.23E-05,19.929426,0.014382878,0.37694955,0.002837081,0.026049213,0.002223475,0.48597932,0.051877026,0.6691453,0.013500301,0.08896131,0.015214499,0.48223823,0.07703395,null,null,null,null,TWOGAUSSIANS,8,3.1614728,0.37705955,0.002782044,0.1458756,0.012451459,0.48817483,0.053858045,0.6691453,0.013500301,0.4,0,0.4822381,0.077034615
3.75317E+17,2.02765E+18,0.4881138,2236.839891,1.38572236,9.82E-06,19.492502,0.005639107,0.317946,0.001193034,0.024202056,9.28E-04,0.27815533,0.011770931,0.8077861,5.30E-04,0.016692463,6.34E-04,0.47292128,0.013157584,null,null,null,null,TWOGAUSSIANS,8,3.355695,0.8077861,5.30E-04,0.0934778,0.003549478,0.47292128,0.013157584,0.317946,0.001193034,0.13553151,0.005194562,0.27815533,0.011770931
3.75317E+17,2.02765E+18,0.53255576,2238.112005,0.441090206,8.32E-06,17.456886,0.002493898,0.22721332,0.002450791,0.026699558,0.004517617,0.13813856,0.015567306,0.7230346,0.026908495,0.023117332,0.013128502,0.03710581,0.019146247,0.022638597,0.003605707,0.22721332,0.002450791,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,3.707227,0.22721332,0.002450791,0.14951752,0.025298657,0.18341567,0.016263977,0.7232346,0.02667359,0.12945706,0.07351961,0.08235323,0.019206347
3.75317E+17,2.02765E+18,0.48794085,2220.72512,1.390701487,6.84E-06,19.054792,0.008965173,0.29470524,0.00711277,0.061940853,0.009686808,0.09487479,0.011176704,0.79514647,0.002415279,0.05584726,0.004577155,0.3029528,0.0143273,null,null,null,null,TWOGAUSSIANS,8,3.224063,0.79514647,0.002415279,0.31274468,0.025632067,0.30291373,0.014346644,0.29470524,0.00711277,0.34686875,0.054246124,0.09483572,0.011159214
3.75317E+17,2.02766E+18,0.56816125,2225.01189,0.805586392,7.39E-06,18.961336,0.004690236,0.25864807,0.002078036,0.03405328,0.00294025,0.33180335,0.018394776,0.7563874,0.001051802,0.036855906,0.001514634,0.2883983,0.014710006,0.0434298,0.007558173,0.25864807,0.002078036,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,1.5409739,0.25864807,0.002078036,0.19069839,0.0164654,0.41866288,0.01875997,0.7564574,0.001009724,0.20639308,0.008481949,0.37524086,0.01106971
3.75317E+17,2.02766E+18,0.46434635,2243.091579,0.261047648,4.48E-05,18.913054,0.005832482,0.18915682,0.005407413,0.022115177,0.029247323,1.4452926,1.3453794,null,null,null,null,null,null,0.022695588,0.007093232,0.18915682,0.005407413,ONEGAUSSIAN_WITH_ELLIPSOIDAL,6,2.9508474,0.18915682,0.005407413,0.12384499,0.16378501,1.4906837,1.352836,null,null,null,null,null,null
3.75317E+17,2.02766E+18,0.6014137,2231.461413,3.14798159,4.83E-06,14.847256,0.0128827,0.31671858,0.003374784,0.06069994,0.005119888,0.3726906,0.03915746,0.81942874,0.001308842,0.048861407,0.004700091,0.24629404,0.026384844,0.10816101,0.015373374,0.81942874,0.001308842,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,190.84564,0.31710857,0.002891827,0.3399197,0.028671373,0.58889467,0.02912735,0.81942874,0.001308842,0.27362388,0.026320508,0.46255177,0.008302761
3.75317E+17,2.02766E+18,0.4703295,2227.887987,0.220534546,4.77E-05,16.467531,0.01001488,0.31519705,0.0821726,0.012365745,0.0634149,0.54749614,1.430112,0.6099255,0.006295136,0.022808751,0.014672152,0.30425265,21.395964,null,null,null,null,TWOGAUSSIANS,8,98.75861,0.31519705,0.0821726,0.06924818,0.35512343,0.54749614,1.430112,0.6099255,0.006295136,0.127729,0.08216405,0.30425265,21.395952
3.75317E+17,2.02766E+18,0.5445155,2232.351288,0.345651805,2.03E-05,17.846497,0.002495243,0.26352784,0.005215491,0.027994825,0.00496212,0.2900858,0.014016469,null,null,null,null,null,null,0.019250033,0.003367479,0.26352784,0.005215491,ONEGAUSSIAN_WITH_ELLIPSOIDAL,6,2.8126242,0.26352784,0.005215491,0.15677102,0.027787874,0.32858586,0.01310334,null,null,null,null,null,null
3.75317E+17,2.02766E+18,0.6065442,2212.878494,1.086409012,2.52E-06,17.698599,0.005412112,0.21180613,0.004361806,0.038456973,0.007150301,0.056697045,0.011847572,0.7022088,8.15E-04,0.04775405,0.001653164,0.34396425,0.011252493,0.033160955,0.006516024,0.21180613,0.004361806,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,3.2884893,0.7025288,7.30E-04,0.26742268,0.009257717,0.41005313,0.006600574,0.21180613,0.004361806,0.21535906,0.040041685,0.12301876,0.004034278
3.75317E+17,2.02766E+18,0.520073,2231.191957,4.685803601,9.09E-06,18.70749,0.003184221,0.1963612,0.00195528,0.028616022,0.002409626,0.23496264,0.016527308,0.6930218,0.002290413,0.0333612,0.004003719,0.20794713,0.017002752,0.026011093,0.005106126,0.1963612,0.00195528,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,2.695146,0.1963612,0.00195528,0.16024972,0.013493907,0.28698483,0.016692383,0.69309175,0.002240825,0.18682273,0.022420827,0.2599469,0.016649846
3.75317E+17,2.02766E+18,0.4672965,2190.509056,2.953728912,1.58E-05,17.83429,0.010943291,0.23728944,0.005496444,0.1075671,0.012960406,0.09921109,0.01078355,0.735256,0.00386734,0.0952694,0.011870973,0.08824964,0.010523285,null,null,null,null,TWOGAUSSIANS,8,3.3420606,0.23728944,0.005496444,0.4,0,0.09044771,0.005396653,0.735256,0.00386734,0.4,0,0.079490125,0.00612499
3.75317E+17,2.02766E+18,0.5255498,2206.95151,0.313823252,1.47E-05,19.07483,0.004135942,0.38411984,0.062199548,0.043657854,0.067926325,0.026147902,0.0157505,0.7507416,6.81E-04,0.024394495,8.85E-04,0.48021907,0.013922801,null,null,null,null,TWOGAUSSIANS,8,2.5104825,0.7507416,6.81E-04,0.13660917,0.004958195,0.48021907,0.013923124,0.38411984,0.062199548,0.24448398,0.25417018,0.026147902,0.015750518
3.75317E+17,2.02766E+18,0.53769344,2201.520277,0.311673463,6.16E-06,16.283424,0.005015012,0.1535114,0.005081326,0.023462249,0.002800715,0.0737591,0.009741399,0.6514716,0.001747262,0.034345325,0.001807616,0.4385336,0.013461081,null,null,null,null,TWOGAUSSIANS,8,72.490685,0.6514716,0.001747262,0.19233382,0.01012265,0.4385336,0.013461081,0.1535114,0.005081326,0.13138859,0.015684003,0.0737591,0.009741399
3.75317E+17,2.02766E+18,0.5190271,2194.921438,0.731470723,1.92E-05,18.66047,0.003648259,0.2449562,0.001349579,0.021268664,0.001374451,0.2633936,0.011946242,0.74722487,0.004493239,0.030109044,0.003267483,0.10499817,0.011707868,null,null,null,null,TWOGAUSSIANS,8,3.2262268,0.2449562,0.001349579,0.11910452,0.007696928,0.2633936,0.011946242,0.74722487,0.004493239,0.16861065,0.018297907,0.10499817,0.011707868
3.75317E+17,2.02766E+18,0.7001335,2217.032193,0.392104051,3.11E-06,12.42735,9.05E-04,0.24962272,0.020528058,0.015810115,0.01843293,0.252436,93121.49,0.74860567,4.95E-04,0.016890753,3.55E-04,0.6061106,0.00598803,0.002897528,0.001665728,0.24962272,0.020528058,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,45.537365,0.74860567,4.94E-04,0.09458822,0.001985574,0.6119054,0.005781011,0.24962272,0.020528058,0.08853664,0.103224404,0.25823104,93121.49
3.75317E+17,2.02766E+18,0.57591844,2204.431468,1.196930438,9.00E-06,18.057508,0.004324156,0.27711305,0.001851959,0.024298951,0.001439267,0.6285685,0.053379577,0.77956766,0.001065866,0.020144276,0.001349689,0.6707256,0.025611375,0.026313877,0.008492352,0.27711305,0.001851959,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,16.723223,0.77956766,0.001065866,0.11280795,0.007558261,0.7233408,0.027345499,0.27711305,0.001851959,0.13607413,0.008059897,0.6811962,0.05427303
3.75317E+17,2.02766E+18,0.46644062,2219.741876,2.528002484,2.41E-05,19.067883,0.020086644,0.28652817,0.00598177,0.102117516,0.012217878,0.17577176,0.019615691,0.77082974,0.00811694,0.11109984,0.01476323,0.18118039,0.02101068,null,null,null,null,TWOGAUSSIANS,8,2.9810064,0.77082974,0.00811694,0.4,0,0.16203465,0.014034777,0.28654817,0.005985071,0.4,0,0.15664056,0.008953433
3.75317E+17,2.02766E+18,0.46900854,2212.132428,0.180869149,2.61E-05,17.494806,0.00178612,0.22648564,0.00396091,0.026219003,0.003104457,0.040815476,0.005772514,0.73051983,0.001227803,0.015085081,0.0012915,0.10957961,0.008925312,null,null,null,null,TWOGAUSSIANS,8,3.8578372,0.73051983,0.001227803,0.08447645,0.007232401,0.10957961,0.008925312,0.22648564,0.00396091,0.14682642,0.017384961,0.040815476,0.005772514
3.75317E+17,2.02766E+18,0.5310749,2206.021891,0.753744431,1.28E-05,19.180662,0.002838955,0.3599978,0.004589787,0.02679321,0.003411386,0.20804949,0.011347563,0.8614239,0.003922568,0.028360723,0.002030044,0.3860504,0.029009506,null,null,null,null,TWOGAUSSIANS,8,1.3056169,0.8614239,0.003922568,0.15882005,0.011368244,0.3860504,0.029009506,0.3599978,0.004589787,0.15004198,0.01910376,0.20804949,0.011347563
3.75317E+17,2.02766E+18,0.49068728,2179.409239,0.995293175,2.02E-05,19.653423,0.22875074,0.29945448,0.009297991,0.20679562,0.1226,0.22490351,0.22474706,0.7882384,0.005133067,0.09628161,0.011439585,0.3394375,0.09040992,null,null,null,null,TWOGAUSSIANS,8,1.1525303,0.7882384,0.005133067,0.4,0,0.25482285,0.012557627,0.2994645,0.009306476,0.4,0,0.11593401,0.012310489
3.75317E+17,2.02766E+18,0.528886,2217.108462,1.019938008,1.77E-05,17.346874,0.00706683,0.27024108,0.006164333,0.09766013,0.011359804,0.090702504,0.008018521,0.76856476,0.003796546,0.090460666,0.008130129,0.15397531,0.006552014,null,null,null,null,TWOGAUSSIANS,8,4.0214453,0.76856476,0.003796546,0.4,0,0.14734855,0.00490359,0.27024108,0.006164333,0.4,0,0.08407544,0.006716113
3.75317E+17,2.02766E+18,0.46820664,2205.547915,0.946542629,6.06E-06,19.162315,0.010696408,0.23815197,0.041975755,0.09233931,0.020399334,0.033876363,0.016327286,0.45884418,0.002472919,0.044897743,0.002748497,0.2816542,0.022593077,null,null,null,null,TWOGAUSSIANS,8,3.0757277,0.45884418,0.002472919,0.25142735,0.015391582,0.28360185,0.021982662,0.23819198,0.04253783,0.4,0,0.03387793,0.016330171
