parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error
-0.169826462,0.157581443,-3.746050948,0.289371217,-3.338673833,0.2970846,-24.18887686,0.598346357
-0.169578771,0.129720062,-2.818479766,0.181366734,-1.076688256,0.163679114,-3.149067195,0.448782995
-0.169450793,0.139560422,-1.600352228,0.235241389,4.696402339,0.19801783,-4.050773858,0.805024015
-0.16934427,0.082072434,-1.662735044,0.135485982,-2.526622779,0.123556483,-119.262393,0.46950774
-0.169188994,0.073553518,-2.387258648,0.124233269,-5.325250208,0.124623719,17.47281884,5.012299436
-0.169149829,0.076018731,-1.298571079,0.106891545,-3.316938386,0.1107492,-98.66482423,2.365492256
-0.168468623,0.566199505,6.289135345,1.035126849,-7.816665927,0.898187851,-38.12763106,5.26184955
-0.16830877,0.040968615,-2.909438359,0.04796645,-4.43380558,0.05464106,56.05465822,3.47379429
-0.168172202,0.171720214,-2.338159932,0.236204088,-5.254268807,0.259488144,9.728219194,1.31714268
-0.168091507,0.165912339,-3.907742115,0.294476864,-2.50785997,0.303326033,-37.95360164,0.70165567
-0.167592228,0.128296702,-4.319000042,0.15958878,-8.004499799,0.189571322,-11.31166272,2.861959615
-0.167471859,0.247733608,-0.506776647,0.459052986,-3.145979709,0.424646523,-16.52722355,0.407263633
-0.167211969,0.099807486,-2.157792658,0.162478982,-4.266080133,0.185019042,-13.92098816,0.396494244
-0.167149764,1.166935469,-9.567142123,1.97001399,-10.2300517,1.949750077,-14.34431696,6.57595115
-0.166621371,1.00839343,-0.686384207,1.939515309,0.20553879,2.034555911,-6.521461422,14.67054232
-0.16558169,0.247138761,-3.541908949,0.432861864,-5.196113818,0.468239935,102.9479614,3.317843404
-0.165538652,0.082416908,-2.206870978,0.126442796,-3.759335872,0.128312896,14.14820369,0.980185842
-0.165186897,0.611377864,2.184286211,1.026333377,-5.970586116,1.186430377,8.875784889,0.761737814
-0.165042208,0.102349269,-2.803857602,0.162448341,-6.406988688,0.167599601,-37.90060713,1.232615902
-0.165022322,0.098747355,-1.531767162,0.159636153,-2.958781584,0.151921786,-53.43863085,0.821257573
-0.164954174,0.07160016,-1.773108204,0.102504069,-3.348517089,0.111181137,-87.66840269,3.011511892
-0.164736248,0.349748645,-8.976786089,0.546608719,-8.336393248,0.554069321,-56.77782595,17.8466308
-0.164223933,0.122518549,-7.231429358,0.201071824,-8.37877502,0.211803345,6.635993313,0.840214935
-0.164001485,0.249126814,-3.030526762,0.481134428,-1.191619761,0.432507048,-27.93530244,0.854683724
-0.16394544,0.072024229,8.853873185,0.139653992,-0.702822752,0.122304925,-18.51248215,1.270293073
-0.163698012,0.635322947,-3.017814223,1.073748485,-10.97434565,1.196533305,-23.36957388,0.848903988
-0.1634023,0.087058765,-2.879190758,0.158171863,-3.443026997,0.12091687,-35.16528708,1.784161753
-0.163111931,0.201433153,0.594999977,0.327770639,-3.847762473,0.356001458,-0.743075117,3.592511434
-0.163039773,0.340001602,-3.13654998,0.699746699,-3.579752151,0.550279199,-27.12366422,0.948517865
-0.163016627,0.099356956,-1.949031875,0.158566749,-3.524626411,0.159488462,-93.57689152,5.66362174
-0.162958846,0.46485741,-7.57681325,0.715987074,-8.971587655,0.734507779,-12.14010667,2.253049213
-0.162619386,0.08170794,-2.190401935,0.152070911,-3.732854726,0.144342444,-132.2554838,2.93499357
-0.162498184,0.571878377,-2.047566176,1.09053994,-12.85736084,1.194103286,9.024396653,14.33983685
-0.162473153,0.075595319,-2.752645951,0.118791129,-4.617829724,0.135144252,-45.17414083,0.280687363
-0.162354778,0.098440561,-5.890031089,0.128612841,-4.014554715,0.111990819,3.372945298,1.33829394
-0.161981831,0.674492234,0.582396646,0.861229097,17.62734273,0.746227781,-7.538215968,2.137599749
-0.161919372,0.081924594,-4.855672178,0.087930091,-3.944670689,0.121324492,8.916568789,0.236209373
-0.161758685,0.095712164,-2.614958483,0.15616507,-3.953679086,0.160714929,-12.89433961,1.189793178
-0.161756508,0.196814525,0.500042428,0.365107366,9.60715666,0.330122393,35.08818154,1.217187489
-0.16165938,0.106098323,-2.335974367,0.15987628,-6.886958164,0.226537983,-76.75342239,1.119906812
-0.16162022,0.046845189,-2.050786838,0.066531504,-4.572690406,0.078549207,-79.45698331,1.20009287
-0.16155398,0.04270987,-2.913631794,0.081292791,-4.148038324,0.079909138,-115.1479894,3.195190318
-0.161452628,0.114288422,-2.479691848,0.15196709,-5.541499599,0.152540678,13.60996853,0.632021866
-0.161422621,0.613571123,3.801711729,1.060960747,-0.486845321,1.027368043,-26.3557766,1.154942862
-0.161337469,0.107625796,-4.714524748,0.129260931,-7.452749249,0.137154972,19.18146486,3.529639672
-0.161335303,0.505579408,-6.452534892,0.818091336,-8.527278511,0.921895804,-74.40126795,7.44172865
-0.161335279,0.107890544,2.85556958,0.153099544,-0.585659014,0.166121907,8.055144597,0.786724698
-0.161233302,0.279644678,-7.459173421,0.481726332,-8.029439067,0.466348811,5.301648464,18.28456332
-0.161146292,0.356512347,0.147955184,0.66801743,0.540916828,0.692947845,-15.26040019,2.356887136
-0.161083928,0.047056249,-4.210774638,0.065708314,-1.719365484,0.069937053,59.26719805,7.182669022
-0.160614067,0.334432888,-0.369769188,0.602118592,-1.223113953,0.61981123,-31.62105277,1.380860777
-0.160480847,0.103524643,-2.892779755,0.163394099,-5.040381566,0.191609775,-33.08487671,3.182463624
-0.16015838,0.189912889,2.843827717,0.316220651,0.067013641,0.390554608,-31.00875039,9.390907811
-0.16005308,0.097283158,-1.632902759,0.18584989,-3.653483837,0.18214137,-22.07596915,0.436676808
-0.160048755,0.077104587,-1.501857251,0.108492919,-0.510415443,0.103726305,-89.59722991,0.893070829
-0.159996759,0.362267503,-6.666189463,0.629386212,-0.782159546,0.543197391,-61.85594009,7.686076415
-0.159896433,0.074993759,-2.667831363,0.103737763,0.174824787,0.0942233,-5.989693033,4.275974961
-0.159710104,0.213379293,-2.229565122,0.383388058,-0.891596012,0.335176796,-77.1990842,4.605924019
-0.159307297,0.066157243,-0.82098955,0.091491564,-5.143472016,0.105285201,36.98241571,1.614027224
-0.159121418,0.034662758,-2.105748423,0.045107914,-2.077195146,0.039405089,-21.77818314,0.952893298
-0.158731899,0.067811707,-1.827202503,0.100217519,-4.945191254,0.11219253,-6.915909289,4.249956437
-0.158717804,0.104459639,-3.880633437,0.127250889,-3.331080336,0.176014851,2.745785598,0.634690172
-0.158701838,0.088848969,-1.61021698,0.14219336,-4.801526702,0.159177619,-5.539088719,13.62203939
-0.158188123,0.147744769,-7.353388766,0.249440824,-4.473852578,0.289913147,-32.38977907,1.401928953
-0.158000398,0.131385542,-2.98925318,0.18141207,-2.405418314,0.214169871,-75.94155119,0.682007642
-0.15774112,0.104575891,-6.545349242,0.185547691,-4.143496449,0.158342802,-19.12399625,0.791420884
-0.15767385,0.060821103,-2.502582745,0.100121647,-2.054826437,0.096919716,-108.4140248,0.932006462
-0.157575015,0.067078505,-3.179741279,0.099934818,-5.617422927,0.111074,29.47319181,1.100131357
-0.157548809,0.166777107,-6.327259592,0.296592121,1.403106961,0.278207882,3.085831665,2.632724516
-0.157465153,0.053272764,-1.151744423,0.066028757,-4.262524443,0.09638787,16.39400332,1.092128818
-0.157236911,0.227607501,-1.351775356,0.373794625,-10.2661488,0.406643467,18.5064343,1.083588468
-0.157219264,0.298052311,-0.34977777,0.520579196,-3.692126376,0.528703755,-9.849711147,6.88945812
-0.157081945,0.033846531,-3.722150118,0.043783893,-7.54614802,0.04865756,-26.7849507,1.721158334
-0.156871817,0.159911689,8.594785825,0.237219111,2.322558887,0.240027376,8.609469799,2.769915168
-0.156786868,0.50156945,-2.883396216,0.844776008,-11.40583561,0.97807447,-30.86364071,1.548951444
-0.15668931,0.197844572,-15.11986517,0.341013655,-14.40905656,0.334810386,-6.959120049,1.706209011
-0.156337351,0.052201451,-2.316318746,0.077597956,-4.591406065,0.071789936,-81.29068923,1.128218228
-0.156265042,0.075235087,-1.57466714,0.134241889,-2.266349655,0.112134911,-28.19350585,1.094325292
-0.156240827,0.065862487,-1.975722107,0.10447471,-3.951129727,0.11557207,-106.3531994,0.575145462
-0.155545249,0.054484013,-4.000514433,0.073459162,-4.334081716,0.088289601,-20.66792875,0.818148093
-0.155494311,0.506860702,-25.78170928,1.038586034,-11.61773425,0.935300776,-10.17610682,0.767267116
-0.154939085,0.106842103,-2.099248178,0.186652983,-4.765517445,0.198436681,-42.07366158,2.31296561
-0.154892892,0.442501909,11.28720799,0.861873787,-29.44402851,0.845701505,-26.45002845,1.026980009
-0.15460667,0.07317632,-1.912548836,0.124969998,-3.987518403,0.16235679,-81.4533974,0.890393129
-0.154472923,0.06920481,-2.551078834,0.121580938,-4.139294759,0.118900651,-84.94544574,6.671017839
-0.15447254,0.065538474,-2.013442337,0.110878737,-2.379955938,0.11433783,-45.87819417,3.02942626
-0.154368241,0.376034024,4.261343258,0.75501446,2.918268584,0.67434072,0.066978337,3.088005846
-0.154178291,0.691361412,-10.43872316,1.238068831,-4.797724453,1.203741578,-7.426687637,2.036514811
-0.154118059,0.08422112,-1.442079631,0.169387598,-3.059238826,0.138736738,-56.48449747,6.748845782
-0.1540579,0.080122915,-3.113344199,0.143109721,-4.495884072,0.121313935,-66.23380338,4.960794391
-0.154044386,0.136272776,-2.962497902,0.175313447,-15.10699579,0.16063101,23.78887031,1.894756146
-0.153811241,0.152350965,1.069024515,0.253089773,-2.561429124,0.279991309,-33.09669987,1.230846603
-0.153452684,0.041813635,-1.447826338,0.052238358,-4.819528101,0.047094992,2.071743535,0.967912562
-0.152625887,0.454552425,-1.912630562,0.606460856,-2.490090968,0.740895922,28.72424701,0.751743528
-0.152376565,0.116981409,-3.779172973,0.208703666,-3.563589487,0.199424742,-3.31171241,2.131442388
-0.152200926,0.094164425,-2.197561979,0.147613677,-2.376005097,0.170370066,-100.7293971,1.013671124
-0.152162234,0.04020201,-2.395283044,0.067541249,-5.662073308,0.068471456,-32.27971988,4.53808826
-0.152148673,0.868233316,-2.545350273,1.751133867,-0.623190407,1.59811433,23.53031646,4.920386024
-0.152097613,0.550892073,-8.611913464,1.000897927,-7.000955099,1.016821118,-8.199116825,4.046314229
-0.152018538,0.290899067,-7.95476879,0.530920747,-4.284825108,0.458611642,-31.37824258,1.308356182
-0.151980229,0.04384819,0.094409552,0.06339842,-4.061674239,0.064646302,-19.69824777,0.955694906
-0.151905855,0.07340232,-1.996486179,0.126934868,-3.495093692,0.120690713,-84.91722682,1.899268587
-0.151348839,0.10097643,-2.003998404,0.174088685,-1.067133141,0.184555818,-50.20457917,0.812795903
-0.151002589,0.053441583,-1.446607878,0.077142055,-4.594416053,0.07601734,25.2535241,1.254484683
-0.150968312,0.068429924,-2.437444577,0.100767164,-3.430257323,0.094675835,-49.03441409,2.26966785
-0.150908503,0.072608701,-0.755793811,0.126721574,-3.64872753,0.107124013,3.620059002,1.725168187
-0.150677116,0.273918978,3.169027244,0.430725972,-4.437564455,0.532480267,0.114424834,16.82162861
-0.150567139,0.331697576,-2.772279309,0.520161059,-9.182523746,0.516121956,15.96328293,5.312765533
-0.150556683,0.330857275,-0.854002533,0.770278914,1.488514629,0.499789178,-14.84661053,9.44065722
-0.150137615,0.07851129,-3.07659688,0.119854672,-4.847326607,0.122576799,8.328225491,2.187904195
-0.14979118,0.104538409,-1.147240452,0.153691245,-6.209814439,0.152700999,-24.94549126,2.866189642
-0.149735414,0.545997828,-16.90081966,1.241606662,-25.36059328,1.194573447,-21.06228787,0.938147303
-0.149436054,0.495246897,20.4784152,0.714973338,-0.891406881,0.720373901,-29.88077507,1.302899574
-0.149122361,0.033754176,-2.72871331,0.050150741,-6.102444381,0.054327847,30.30157794,9.503641626
-0.148951556,0.159933497,-12.81575995,0.276809416,-10.23266068,0.255472196,19.08754812,2.921049294
-0.148700211,0.846988213,-4.343502295,1.763030938,-2.154699268,1.699604882,-17.50019406,1.911625656
-0.148597251,0.057814095,-2.023113777,0.082377141,-3.233096763,0.091490604,-54.23998329,3.33398054
-0.148573341,1.161774202,-0.373403117,1.98638759,-6.26743437,1.773602649,-25.7278582,12.06685573
-0.14851649,0.101367921,-1.318276567,0.127102706,-3.617131946,0.143133007,-2.383834976,1.033112955
-0.148461309,0.226175795,-3.490275642,0.355298558,-8.182994593,0.327400209,42.04970872,3.492785008
-0.14837491,0.061710294,-1.551229244,0.080592378,-4.171972319,0.092228149,-12.29211479,1.459809075
-0.14821738,0.376438203,0.451176402,0.622264137,-2.331007282,0.63592908,-22.9476961,1.293429583
-0.148215695,0.115714822,-3.076767068,0.204600676,-1.734800675,0.178544616,-60.23066785,0.587041586
-0.147994104,0.100224707,-1.892061132,0.114454405,-4.456737507,0.157929599,-70.0417187,0.563010344
-0.147874011,0.07365394,-1.926611323,0.126280057,-3.162664574,0.133379391,-5.536957022,1.24057399
-0.147830648,0.444222049,-7.068479224,0.811355926,-4.340739551,0.844053634,-44.51609914,1.47382225
-0.147560362,0.100055803,-2.95268212,0.156818181,-5.28711942,0.151784068,-51.6232651,1.389171656
-0.147390854,0.871246615,-9.953887072,1.951449211,-11.0509015,1.514700462,-42.0435354,1.11447123
-0.147188194,0.167551084,-2.073251146,0.219180977,-4.540809862,0.240028207,31.40133474,0.502409817
-0.147104876,0.209585318,-6.933921633,0.298901946,-3.690535069,0.263024849,39.1179102,0.236663192
-0.14685785,0.054152398,-2.627964213,0.072556866,-5.819902078,0.106590782,-70.3582025,3.64758465
-0.146843041,0.128338269,-3.61715088,0.21927296,-6.693799928,0.23310136,-18.61704237,2.716634007
-0.146818614,0.325372556,1.730810176,0.527356693,0.030178147,0.511149949,-14.85842171,1.605750272
-0.146618144,0.441287817,-3.459800792,0.988860055,-8.690868431,0.948563555,-3.118446389,3.654539954
-0.14659464,0.038678767,-2.529038177,0.068847208,-0.955510231,0.057401611,-108.0593184,2.070466847
-0.146387578,0.094150416,-2.242163866,0.11703815,-4.97070206,0.14137442,-12.29033289,0.503065986
-0.146095827,0.266669525,-5.275342645,0.460103897,-3.96656836,0.501956646,-3.706172808,3.14790246
-0.145920136,0.105842821,-1.62753075,0.197488879,-3.095936802,0.159496947,-83.1228084,1.165487792
-0.145852936,0.051949875,-2.299314731,0.092212894,-4.688229934,0.085604901,-38.88380246,4.537667932
-0.145361629,0.060783717,-2.808388319,0.089586415,-5.029156801,0.089495897,-26.02469238,3.145748924
-0.145323976,0.170491885,-0.951343657,0.243346215,-0.540236739,0.299676925,18.0981408,11.00699057
-0.145207959,0.048649729,-2.705662069,0.083170184,-2.599088776,0.080925357,-122.6740811,3.466399511
-0.145115682,0.061090506,-1.91046238,0.076640036,-4.29620709,0.090960755,-91.85057377,0.864013981
-0.145087055,0.086660128,-3.263381737,0.108131421,-6.407646605,0.136144845,-7.279820309,9.070116858
-0.14497816,0.087153355,-1.884839082,0.14517863,-3.128423013,0.129835054,-42.99279249,1.000419339
-0.14493806,0.918765534,3.831887133,1.784419278,-7.809079793,1.673755688,-7.911151771,3.938318344
-0.144680915,0.986921201,-0.548257102,1.987281013,15.81596824,2.134567293,-26.95778329,0.981877085
-0.144655275,0.055254245,-2.237211053,0.114733779,-2.62045844,0.093860007,-77.32048047,1.372586387
-0.144607653,0.090081016,-1.372074585,0.116961698,-0.556327373,0.122803756,-34.08107637,2.608934742
-0.144264943,0.225695468,-7.002503275,0.412778661,-8.378066678,0.496871785,-31.07888921,1.299461433
-0.144126256,0.09999681,-2.143792684,0.130751938,-5.619517874,0.149235323,-18.91964122,1.667960985
-0.143953769,0.077138413,-2.868462421,0.129705853,-4.260815245,0.130698948,-72.87912551,0.862844579
-0.143861879,0.079068327,-3.081679353,0.089969868,-9.204177589,0.102212841,-38.40717307,0.80567355
-0.143855492,0.115305201,-0.487267964,0.21600223,-3.798753056,0.274050052,-24.26835631,1.529121995
-0.143594146,0.11474322,-0.818538738,0.196854195,-3.741491313,0.149790744,-78.26235754,0.898291754
-0.143470665,0.150755348,-5.208046433,0.26468761,0.041223508,0.290074784,-65.98553736,0.599209558
-0.143260093,1.135977326,-3.79256151,2.191472287,-9.863098645,2.135520516,-21.55519769,1.642846376
-0.14301893,0.096554957,-1.855644858,0.113242897,-3.727539634,0.120080831,-55.21339364,1.340967905
-0.142824888,0.101694313,-2.951057235,0.130675426,-3.91463378,0.12333592,-22.30766026,5.700683493
-0.142734361,0.148656608,-1.995478186,0.250912253,-5.596104913,0.279612833,-5.49701473,1.516581277
-0.142635853,0.182345891,1.116080966,0.326663731,-4.660548174,0.365174848,-41.70631388,1.839686106
-0.142582221,0.074187896,-2.534732782,0.101496757,-5.902873147,0.101064689,42.45648111,0.819162097
-0.142182237,0.108851549,-2.223435114,0.176326085,-4.23624795,0.169966548,-32.19935608,7.584751775
-0.141966455,0.088780898,-3.169042022,0.109309135,-7.857724433,0.106431437,7.555379793,2.400626217
-0.141917416,0.099431799,-2.580550663,0.145295684,-4.627474222,0.138646871,-60.21409288,7.019241279
-0.141696012,0.442921245,-1.755221049,1.018185156,7.959615079,0.849712842,-41.15602452,4.406278084
-0.141403502,0.075226464,-1.191039472,0.10192856,-4.202463762,0.100422623,18.59092949,0.923041214
-0.141330351,0.154078283,-2.560327863,0.20797852,-9.840670852,0.26075711,-5.938242716,1.598610073
-0.140899757,0.056587032,-5.049150601,0.088833611,-14.05920708,0.096634298,-47.13673729,2.914543987
-0.140788831,0.251242268,4.011068024,0.339688822,0.652455983,0.387482219,-50.23523405,0.452024907
-0.140561508,0.063055657,-2.522121316,0.066011494,-3.706703564,0.087324056,-72.76091913,2.456371594
-0.140476512,0.788589058,4.440052714,1.417360642,-4.298211469,1.236587428,21.6189003,2.055847957
-0.140380539,0.143269965,-2.292688535,0.178891922,-5.23682788,0.191915656,-30.16474719,5.62353737
-0.140163451,0.082860874,-2.548238085,0.16654267,-2.40054925,0.137137025,-85.33064198,0.665742197
-0.139950381,0.112429217,-1.961960004,0.216379377,-2.505850491,0.184599024,-78.03760448,1.857504036
-0.139748758,0.098083973,-2.047758125,0.162592448,-4.881943276,0.154797429,-119.5687447,13.07052347
-0.139414106,0.155876073,-2.134114428,0.216647354,-4.809329048,0.224134528,-56.43793378,2.122662902
-0.139366689,0.081200328,-2.054604485,0.146664733,-2.414597533,0.115841189,-54.55554647,1.287068361
-0.13931308,0.051445356,-1.455018273,0.08036079,-3.754483896,0.090926085,3.320826672,4.187862014
-0.139117034,0.094432084,-1.879853482,0.17626521,-2.045808438,0.148863372,-102.314889,1.646892679
-0.138934936,0.13948919,-0.525916596,0.214423447,-0.28971963,0.271345173,9.768368913,0.766711722
-0.138918612,0.987682855,-1.602902564,1.725363852,-7.19052677,1.320282533,24.58936913,0.297250416
-0.138716945,0.876043948,-7.676775145,1.562835906,-19.53249922,1.60529352,9.82859146,2.931619861
-0.138529316,0.33561977,-10.2157865,0.494838758,-4.693165949,0.578873275,-3.473140022,1.72223994
-0.138157302,0.057452446,-2.131630086,0.085482894,-5.098211507,0.086162846,-5.95461292,1.94757203
-0.138124272,0.220663125,-6.339843992,0.372113005,0.351385208,0.362794251,-103.0028039,0.761298543
-0.137938617,0.166681414,-4.752651769,0.278508753,-3.66485817,0.266911926,-24.67019599,1.909246003
-0.137746437,0.119886062,-2.705366209,0.182009749,-2.6313107,0.194710795,-44.72917933,1.39169894
-0.137728731,0.110401679,-1.923424947,0.155838288,-2.511005045,0.165860893,-32.6755822,1.336336637
-0.137716989,0.389589969,-4.418864635,0.672130391,-3.999416019,0.581993801,-25.63696274,1.388606431
-0.137667152,0.253231272,-1.573469592,0.444427965,1.288435763,0.486671796,-37.79531581,1.470123527
-0.137487606,0.172444461,-10.26316062,0.329660483,-7.049853851,0.276087425,39.52078729,1.358563033
-0.137391586,0.054070049,-0.814985514,0.096840478,-1.299131032,0.093340175,-129.847758,1.604569261
-0.137360518,0.097475773,-3.133438898,0.117798079,-6.859234187,0.131797858,25.26860023,3.367120408
-0.137275238,0.140126656,-5.948729592,0.218880974,-8.078361241,0.250301638,14.59961117,1.48661364
-0.137082583,0.072674263,-2.258195708,0.093610821,-4.844017917,0.107451896,-14.19607053,3.964759779
-0.137069885,0.191549146,-6.002911963,0.293147586,-4.945763515,0.298909036,-66.44711731,1.473852579
-0.136930426,0.067902425,-2.185335549,0.116925885,-2.447954573,0.106816643,-76.95699748,1.420009074
-0.136830358,0.298655964,-12.87026641,0.502690554,-8.834363358,0.505687538,-44.92556366,0.306986631
-0.13671198,0.067751024,-3.399645325,0.103379794,-2.488090173,0.094368147,-61.61259207,4.807553838
-0.136625242,0.11588745,-1.889377413,0.157526546,-4.315611172,0.171053179,-0.597593592,0.959539018
-0.136483164,0.360364595,-2.996003855,0.529367102,6.468231511,0.481902101,-31.74853226,3.300293965
-0.13641682,0.209320559,-0.909451441,0.391242624,-1.338119732,0.355776924,-24.55786539,2.711167013
-0.136369584,0.258390999,-4.207400249,0.552677479,-5.254988167,0.491816556,-7.457471139,0.728621296
-0.136361318,0.079546881,-2.208776071,0.095446685,-5.429313148,0.106227186,20.39870082,1.109180565
-0.136328284,0.169622353,-4.169172867,0.309607155,-5.453767673,0.327351911,-35.11065136,10.89698268
-0.136175019,0.158790239,4.050400808,0.234901238,-16.4858941,0.207808423,-28.55470112,0.749885312
-0.135891915,0.106713479,-7.838753309,0.155661836,-2.605365418,0.116315909,-41.03078097,1.256583741
-0.135850222,0.75978543,-1.997854653,1.054008483,-16.30259399,0.872414521,-13.51959258,6.080468764
-0.135820008,0.04382463,-1.387557647,0.054424309,-1.200356965,0.049202592,16.6724534,1.556541727
-0.13568727,0.18795928,5.085504453,0.229775791,0.829254909,0.267297658,33.60847951,3.383815826
-0.135652714,0.034999731,-0.139294311,0.042126346,-1.455984348,0.044811322,-6.06270173,0.463349624
-0.135594726,0.046030745,-2.34317417,0.060204633,-4.641972693,0.068221458,19.71631523,2.454243719
-0.135520528,0.140432565,3.084238779,0.207646742,-9.083989906,0.231197034,-5.794703269,0.809897999
-0.135506179,0.109430027,18.71448409,0.326783484,-4.090534402,0.237736493,-24.88755333,7.40064061
-0.135337963,0.072774036,-1.781614025,0.1170902,-2.701482038,0.123304249,-71.38075226,1.115069006
-0.135292252,0.099292,-2.109209498,0.106175012,-5.966340606,0.119738421,19.15544542,1.041354358
-0.135207346,0.066110078,-1.987207018,0.100735796,-3.425245276,0.105624971,-49.69907159,0.843110226
-0.135145052,1.075414857,-4.831122117,1.887009084,-1.915641164,1.818559718,-7.397741566,3.24527975
-0.13495008,1.311101938,-21.60530387,2.282621515,14.5307125,1.924018336,-65.2273913,5.345135726
-0.134894602,0.115132337,-2.803812797,0.192817943,-1.158614396,0.195520872,-6.724807746,1.771774356
-0.134682468,0.061267278,-2.665848151,0.089329571,-4.501792625,0.097794591,-52.46203771,2.222062087
-0.134224546,0.113627825,-4.889309658,0.178870131,-4.120030147,0.171378284,-76.78206161,1.356526675
-0.134196508,0.073841595,-1.975616695,0.108921975,-3.983826749,0.11920662,-86.64020224,1.14451723
-0.134175814,0.149022594,-2.630463014,0.272903712,-4.757599995,0.246294098,-15.22497055,3.047707107
-0.134107459,0.05805542,-1.859909838,0.091127822,-3.074005049,0.098266439,-109.8530802,0.600540311
-0.134034177,0.036036939,-1.113978876,0.049508668,-1.308476486,0.037018144,-18.23562803,5.699508862
-0.133846656,0.157875576,-2.023951992,0.234435565,-1.086334266,0.23589592,-39.69947842,0.675726177
-0.133837899,0.063573568,-2.932473496,0.09493066,-4.740289936,0.141282325,-12.99526517,2.245011806
-0.133785063,0.163383662,-3.055384286,0.262024656,-5.647923036,0.2797729,-40.44446271,10.57203954
-0.13339981,0.114653201,-1.714025404,0.16905839,-1.035461465,0.174867013,-43.08501379,1.45027819
-0.133250563,0.085540679,-2.478771797,0.101184477,-5.322738962,0.10750792,-37.96069242,0.8576877
-0.133174702,0.4005295,-6.817137352,0.671311152,-4.658326794,0.725642192,3.982119783,4.141760078
-0.133105241,0.5502541,-5.411038633,0.928920137,-15.57820235,1.098649037,-18.97023337,1.074831393
-0.132953897,0.120784919,-4.244430871,0.205475823,-3.975425581,0.190554734,-35.7834897,1.784594441
-0.132885375,0.052544851,-1.919671751,0.074131306,-3.744887332,0.06873421,-11.19633001,0.439759529
-0.132747603,0.078656694,-2.33823675,0.118706549,-4.892219306,0.148007652,-48.18005917,11.39197297
-0.132477543,0.094113968,-1.806976746,0.192742932,-2.687323917,0.17196684,-88.52429967,7.075187256
-0.132259033,0.129530491,-3.710039799,0.227970795,-10.78480071,0.22182648,-3.417351246,1.753063757
-0.13208165,0.157885127,-7.38485756,0.216671943,-7.613121756,0.216102183,53.44841264,3.657211696
-0.131865729,0.083643172,-1.640501956,0.140531591,-6.000511003,0.129812257,-59.63455079,7.691809114
-0.131808623,0.374401145,0.706083413,0.562367216,-9.663646575,0.544333153,-3.023013445,1.237663075
-0.131788214,0.10326186,-1.146396431,0.121156749,-2.590208125,0.172038795,-0.896250047,0.963340779
-0.13165029,0.203784853,-4.288814626,0.321825382,-4.85890747,0.373712926,-18.37870625,0.952150496
-0.131622584,0.064657136,-2.353236995,0.085765981,-6.735665227,0.089333302,-1.736732947,1.491706392
-0.131501917,0.049773692,-1.656562281,0.08057501,-3.684759982,0.070999885,-34.35531312,1.060624347
-0.131449001,0.093687448,-3.634381934,0.116345147,-3.302273959,0.139749455,-99.07192811,5.913940432
-0.131397585,0.04511808,-2.917836305,0.077157997,-4.223393598,0.078763121,-8.688348526,1.458179823
-0.131046941,0.051585225,-2.43831536,0.072235035,-4.664794073,0.082700368,12.46795694,2.34483775
-0.130989852,0.208973242,2.269399232,0.309321926,1.463508348,0.25347102,-26.29749868,2.298518254
-0.130827763,0.111614419,-3.383568654,0.169230233,-6.519520779,0.158500053,-7.184277165,1.22192423
-0.130826663,0.075524748,-2.509092822,0.094187508,-5.779524906,0.105807926,10.02421031,4.910256962
-0.130649059,0.114643303,0.804091277,0.222304991,-0.460319502,0.240318876,18.86741134,3.482649437
-0.130349115,0.117778177,-0.27792416,0.183065041,-5.41514403,0.215452686,-6.439085401,2.978384261
-0.130311866,0.079789175,-2.810614005,0.099738863,-5.165007452,0.116552015,-35.54248645,8.892069512
-0.130216042,0.477630747,-0.823434279,0.854354191,-1.857961705,1.016148425,22.30538434,0.579290259
-0.129757951,0.114402532,-1.668217506,0.159473508,-3.58501662,0.159929486,-27.5643994,0.712336975
-0.12965684,0.422333401,4.025727875,0.728752341,-12.4810995,0.617635316,5.807946936,0.8908327
-0.12949845,0.076103022,-2.054311654,0.127257181,-2.93808894,0.121694626,-122.6029662,2.052177541
-0.129268161,0.084157182,-2.38866074,0.121219385,-3.520667089,0.136246379,12.74610498,5.600997026
-0.129230271,0.057599474,-4.93692716,0.094144419,-3.983915961,0.086156029,-27.41626557,1.979793686
-0.12922726,0.492156264,-1.232386485,0.830716536,-2.881506919,0.796510644,-29.64968334,1.169704276
-0.129050105,0.090579295,-2.716993385,0.107941834,-5.825871764,0.127391306,25.05238271,0.33850062
-0.128482422,0.072657106,-2.258006784,0.134864769,-2.477120221,0.132077348,-106.2810704,14.32451875
-0.128009608,0.320541303,-3.894718106,0.546576684,-15.17520843,0.626839337,9.957377506,1.787362338
-0.12792787,0.103587389,-2.96826219,0.2042359,-3.906629522,0.198260042,-51.58034603,0.394270635
-0.127784506,0.103858804,-2.176608109,0.195140484,-2.512955898,0.169556429,-82.91611547,0.773979828
-0.127732893,1.271924262,-8.808896464,2.197460861,15.38990421,1.988847129,-4.120785107,5.000221606
-0.127639187,0.072503897,-1.545218784,0.125243093,-3.416329911,0.110735033,-109.9231598,2.056208822
-0.127560479,0.076575949,-2.309138877,0.086830003,-4.365522414,0.099233749,-67.35908038,0.796417033
