ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error
289.8040294,35.26708043,0.074761033,0.026776286,2.7920613,-1.975181232,0.04505398,-5.974002069,0.055997825,-95.54114224,0.881106504
296.4465072,17.34737311,0.074771797,0.029642309,2.5224688,-4.634858437,0.035758213,-6.450878564,0.03836139,39.26037071,1.145021482
320.7258553,37.1685523,0.074773417,0.018971757,3.9413016,-2.71596434,0.024441006,-2.650614692,0.029537214,-80.0080142,0.639661304
301.2414348,18.59587541,0.074774935,0.027348286,2.7341726,-1.511142048,0.034984549,-2.968798367,0.029659488,-26.77800538,1.117733999
312.3601411,54.39228538,0.074775058,0.035905977,2.082524,-1.939209894,0.068126354,-3.415620277,0.066219558,-55.91370258,0.351341826
321.3986384,46.14992669,0.074777177,0.042809922,1.7467254,-2.350429862,0.070650283,-1.549296054,0.065341712,-26.87899911,0.284884602
305.4300652,25.8726406,0.07477919,0.049620123,1.5070336,-2.984534443,0.07287931,-5.09327628,0.059871533,-69.7840743,0.77821448
318.4295314,45.02109983,0.074783157,0.050589269,1.4782414,-2.343764463,0.083255857,-2.408675888,0.0879545,-85.9008544,0.911399637
301.0764291,27.71857502,0.074784923,0.060827542,1.2294582,-3.156673429,0.099960069,-6.173679757,0.104403351,25.50218085,0.816360497
326.419094,37.21511582,0.074786174,0.01718679,4.3513756,-2.737736716,0.020127293,-4.574529361,0.027091683,-65.19049062,1.210321268
301.8168714,16.80196539,0.074786837,0.020909391,3.5767105,-1.583598929,0.028416645,-5.33788217,0.021827595,-58.84289379,2.092470091
308.9338478,33.04206809,0.074790103,0.029315941,2.551175,-2.949537453,0.042010883,-5.769599191,0.041830099,-62.25608774,0.743669516
311.1659418,51.69501677,0.074791589,0.059457048,1.2579095,-2.794353563,0.121568135,-2.69744714,0.099885237,-83.21206696,1.489965938
296.1153002,50.69655822,0.074794048,0.063927783,1.1699772,-6.539266527,0.142119275,-0.272369214,0.121558623,-3.925798981,0.78285725
327.238776,43.87855541,0.074795069,0.027366906,2.733048,-3.417424949,0.04029332,-3.094854779,0.042211965,-106.7588157,1.920466393
349.5652578,51.3446012,0.074795205,0.023334561,3.2053401,-1.24220132,0.033607785,-0.41103858,0.032534845,-78.0566954,1.70865232
312.4411434,47.90876727,0.074795938,0.063095861,1.1854334,-2.308318509,0.118110916,-2.755028263,0.10662243,-47.60774454,1.533287709
301.5776234,37.45958558,0.074797651,0.026619153,2.8099184,-3.293941073,0.042962076,-5.526542458,0.046835148,-51.47611836,3.259827498
330.2158478,50.76697332,0.074802222,0.02416836,3.0950475,-2.282164786,0.036218137,-1.056426912,0.031435635,-111.6557995,1.717235722
286.0112336,40.72947095,0.074818769,0.012911166,5.7948885,-3.090829584,0.024908251,-4.98886867,0.026475414,-136.5647923,4.261573179
336.0215851,51.45855693,0.07482157,0.023360174,3.2029543,-3.747935302,0.034801449,-1.496558787,0.034305186,-79.33268423,1.717703899
295.8490857,35.02966814,0.074827436,0.022548529,3.3185062,-3.287604734,0.03550046,-6.704681913,0.035768327,-31.47296991,1.561989047
295.3721534,17.27859719,0.074827891,0.04033284,1.8552597,-2.707975507,0.049476517,-4.135904807,0.047602285,77.596127,1.033507034
301.7791681,32.90988647,0.074827916,0.085656688,0.8735794,-2.788753839,0.127251673,-4.373932861,0.135444652,-55.71658657,1.580078317
303.2337428,49.7777345,0.074828545,0.022493701,3.3266444,-2.854300007,0.043950061,-4.828847643,0.043107167,-118.6278156,4.067013807
297.534832,35.5637236,0.07483068,0.025993733,2.878797,-2.968619272,0.047980689,-4.838147609,0.044030475,-54.65669939,2.504848551
296.456626,29.63804938,0.074831257,0.030815538,2.4283612,-3.114372416,0.043619524,-5.579911814,0.054586125,-39.06396604,1.404711562
354.5734695,50.95368362,0.074837332,0.017243479,4.340037,-2.993058357,0.026354374,-2.388176909,0.019526911,-103.4490461,0.519222258
330.4686749,45.28845561,0.074837596,0.018601529,4.0231957,-0.857877854,0.030888586,-1.426183628,0.029666039,-32.1031965,0.950188791
334.3636352,54.90505616,0.074838118,0.035503409,2.1079135,-0.448460165,0.065063203,-1.672043839,0.069768766,-51.65857907,0.500543975
302.9218527,48.22690619,0.074844116,0.023125684,3.2364066,-2.312666838,0.039395573,-2.919482584,0.046779401,-8.266734507,0.636001876
294.5765218,39.5843335,0.074844935,0.040988926,1.8259794,-2.956092002,0.062712086,-6.435057041,0.065759694,-121.8262855,1.221733753
355.3643107,59.11962546,0.074845236,0.051895564,1.442228,-1.115553523,0.075302708,-1.011056021,0.067765988,-83.69860348,0.865947254
350.5736299,63.14645822,0.074849637,0.044811604,1.6703182,-1.919607141,0.066206796,-1.177109788,0.055738263,-85.14676887,0.284910482
330.8736601,57.64284496,0.07485103,0.043941701,1.7034167,-1.758221682,0.08704193,-1.529040959,0.069440832,-65.4744529,3.244827784
318.78596,46.18864839,0.074853327,0.03744534,1.9990025,-1.28838292,0.067976389,-1.750576269,0.069510405,-116.152777,4.170958639
316.80202,35.89319746,0.074860013,0.020633821,3.6280246,-2.60717556,0.026652719,-3.056194898,0.032240613,-90.79400823,0.420636583
288.7679186,33.14081478,0.074861459,0.027017448,2.770856,-3.205693899,0.041238632,-6.749905408,0.043652269,-52.01460398,0.761784678
326.1497992,42.39378391,0.074861608,0.050134314,1.4932209,-3.895584161,0.077731557,-5.227618841,0.080811418,-80.56652833,0.510685537
288.1913661,55.12837789,0.074863862,0.013822862,5.415945,-2.884081754,0.025965904,5.135387556,0.030504541,-118.974953,2.234959089
327.2788553,54.98438861,0.074867945,0.05249541,1.4261807,-2.76263605,0.086972784,-2.736548003,0.08380115,-82.50871718,5.562535207
332.2711879,53.2961848,0.074869035,0.027290523,2.7434077,-1.402899531,0.049159381,-1.602258045,0.049724246,-136.6274358,2.462961239
323.1152773,43.94643369,0.074870161,0.04995403,1.4987812,-2.841396594,0.078877774,-2.542437073,0.068983728,-98.87285373,1.098139201
322.8417985,37.4879544,0.074870638,0.018534116,4.0396123,-3.206010465,0.023222469,-4.466203288,0.025599009,-33.2477428,0.638945942
290.7589587,35.85604727,0.074870981,0.025503493,2.9357147,-2.082916472,0.038705388,-3.407261866,0.044469194,-49.52793005,0.715695742
325.7107208,46.67161058,0.074873999,0.031826915,2.3525372,-2.219692716,0.050583036,-2.367500422,0.052372204,-119.3523806,0.625600087
304.8874478,20.15254399,0.074874586,0.050915417,1.4705681,-2.018419551,0.068872404,-3.696560489,0.054919846,-42.53279805,1.078076064
309.7076847,51.00933743,0.074875581,0.042883305,1.746031,-4.2113808,0.083901226,-5.772159626,0.072132097,-41.7559716,0.421952884
320.4917021,40.00535949,0.074876471,0.026191326,2.858827,-3.030245508,0.036712577,-3.654559981,0.039541398,-89.88008053,0.677417361
296.8477837,41.03881206,0.074882058,0.020971406,3.5706742,-1.461705538,0.033214395,-3.667158883,0.033371569,-43.76788373,5.094911638
336.0909921,43.38704567,0.074886749,0.019164545,3.9075673,-1.049987336,0.026316589,-2.485911722,0.031564366,-127.8166227,1.457190741
297.0823168,25.0401676,0.074887607,0.071772531,1.0434021,-3.456453609,0.089790304,-9.045005148,0.100278205,-9.958827306,1.759203602
317.9778697,36.86609188,0.074888888,0.0265921,2.8162081,-1.991627147,0.035845852,-3.925756536,0.048722525,-58.87352105,0.353631292
322.3938465,35.88062486,0.074899158,0.017327511,4.3225574,-2.378754281,0.020992106,-3.507481435,0.027295277,-32.68061836,0.963457147
321.237922,48.84276196,0.074899169,0.0565889,1.3235664,-3.757547249,0.109881472,-3.949986626,0.103068611,-63.62746579,1.073531107
292.093919,22.94256419,0.07490086,0.056007254,1.3373421,-2.645993316,0.070275366,-4.776251309,0.087420593,-11.98059191,4.401498314
339.1539777,49.06618647,0.074901269,0.026228027,2.8557723,-2.624120156,0.042644055,-2.471370531,0.03868691,-71.46408175,1.070899723
295.2900759,44.19417735,0.074901641,0.029565398,2.5334225,-2.653838298,0.044308431,-4.940454084,0.049882437,-69.25127664,0.409246766
305.8935221,22.10221916,0.074903575,0.048805164,1.5347469,-3.199252546,0.066735347,-5.289181041,0.062677869,-5.814815307,2.373492886
298.9864479,32.41649978,0.07490718,0.056510173,1.3255521,-3.967223057,0.095315509,-5.733480838,0.096478098,-52.09936183,1.576701362
301.9768933,17.85401557,0.074908304,0.026364952,2.8412077,-1.858994958,0.036713476,-4.744646947,0.031905337,34.17901,0.775141907
312.2596152,46.85400146,0.074911704,0.049724552,1.5065335,-4.082616784,0.088671927,-4.852697176,0.089726827,-58.11997763,6.871315093
321.7652549,41.02165084,0.07491342,0.032241891,2.323481,-2.656170959,0.046747389,-3.917130546,0.057408803,-16.94527703,0.512762891
296.6691607,39.45135105,0.074918918,0.030018259,2.4957783,-3.391916654,0.050126387,-4.048761137,0.055975542,-50.09149798,0.718660696
315.6710579,34.03946973,0.074922238,0.015312814,4.8927803,-3.076354582,0.019821648,-3.892071177,0.021824117,-111.7716604,0.95494884
322.5192613,12.53327166,0.074929842,0.028277113,2.6498406,-2.229291931,0.048393321,-1.709348581,0.044099099,4.879267771,3.700099549
308.0353753,12.02882788,0.074930514,0.036528365,2.0512967,-4.790734071,0.058794898,-6.936837131,0.044381822,-87.83814461,0.358726221
306.3377679,52.68348963,0.074930614,0.030711837,2.439796,-2.096008761,0.066074001,-3.17065553,0.056979876,-37.80797757,0.379005922
318.7532675,58.23328304,0.074931734,0.017461957,4.291142,-2.965904609,0.034439602,-2.290485636,0.032052289,-98.45756232,1.066597629
332.7682168,51.46605192,0.074938147,0.020127199,3.723228,-3.623527146,0.031510168,-1.743889486,0.028904455,-83.00367489,1.238842742
287.0103544,26.06027548,0.074941594,0.020294973,3.6926186,-2.863745542,0.027096344,-4.019189469,0.032607044,-45.13991769,2.012675496
299.8245984,53.62188199,0.074943722,0.01322825,5.66543,-3.344368286,0.031736555,-1.856225986,0.024554632,-157.1487087,1.091780349
284.8157178,28.21713425,0.074945702,0.042701383,1.7551118,-2.777865312,0.056046856,-6.246857993,0.065402696,-52.69808371,2.475589246
308.8160822,35.99946318,0.074946838,0.064802293,1.1565461,-3.833955609,0.104977793,-5.477440421,0.103448032,-65.40766834,0.973601625
334.9450585,50.1527045,0.074947786,0.020543111,3.6483173,-3.118082445,0.035630162,-1.469249284,0.030090369,-153.5985437,2.760997472
306.4917109,45.90663054,0.074949407,0.057199938,1.3103057,-2.71463357,0.114933518,-3.733677812,0.112555163,-83.37746729,3.407798119
293.2497112,34.1769055,0.074951147,0.033427204,2.24222,-3.07951227,0.054540686,-4.950445784,0.054549308,-55.11972756,0.676844956
305.3872736,51.05079767,0.074955629,0.017104843,4.382129,-1.089284533,0.03160444,-1.517855521,0.035876302,-175.1965914,1.506923242
317.0311941,31.91410043,0.074957786,0.022085129,3.394039,-3.098971076,0.026368978,-3.437724316,0.031760119,-106.2357775,0.537833893
322.1138325,34.36199685,0.074974616,0.019706179,3.8046248,-3.150615,0.021132183,-2.570130203,0.029540622,-231.7776452,3.979813814
309.3448612,51.06136923,0.074975365,0.045537214,1.6464636,-3.203812984,0.074565295,-4.844654428,0.078595471,-38.16249917,0.462661278
287.7435992,35.03101633,0.074977425,0.018690875,4.0114455,-2.818788471,0.027527036,-4.289157591,0.027934532,4.501711508,0.729331338
282.0514579,31.67537726,0.074978034,0.024298811,3.0856667,-0.930456197,0.037059635,-2.976228041,0.041762989,-121.9091117,1.761449789
308.6685899,30.25435557,0.074981281,0.03613045,2.0752933,-2.895271243,0.048470996,-4.797962614,0.050066683,-16.7058423,1.106338198
300.3767403,22.38166877,0.074983577,0.030964101,2.4216294,-4.055482647,0.047429518,-6.515156305,0.045197354,20.61458025,1.841147568
355.5562129,61.2216759,0.074984555,0.055794958,1.3439307,-1.903681222,0.079260427,-0.91069304,0.080507641,-82.42691374,1.722502087
291.3239642,20.70349448,0.074992863,0.058914109,1.2729186,-2.486219971,0.070074718,-5.00863687,0.091272341,-3.395821776,10.06929084
318.8017089,62.62375445,0.074994797,0.027535634,2.7235544,-0.959412184,0.053702273,-2.10065223,0.053194037,-65.6146337,1.906681645
298.9407335,18.34307953,0.074996894,0.025241835,2.9711347,-2.841741637,0.03413532,-5.416785544,0.030056794,39.07138658,1.026335508
325.9501044,51.67344715,0.07499764,0.063769786,1.1760685,-2.291594356,0.10935953,-2.454914332,0.106462307,-89.49578669,4.379555315
297.4504868,15.88673038,0.074999644,0.025400198,2.952719,-3.015125113,0.034622941,-4.908146686,0.029583098,9.952353984,1.325904724
296.6923718,38.7980016,0.075000127,0.022346872,3.35618,-3.471507159,0.035812912,-3.260152869,0.047168685,-376.4358221,0.781489497
330.1278562,47.34819751,0.075000802,0.025453099,2.9466276,-1.271156529,0.041266137,-3.403785367,0.042113554,-90.10053042,0.664790961
325.9815762,17.6596765,0.075001206,0.025876832,2.8983922,4.151898679,0.034845847,0.135970383,0.036660317,-76.28423493,2.769025548
222.1200368,53.72221826,0.075004259,0.020058907,3.7391996,-3.560419443,0.034799154,-4.393526823,0.035487802,-126.4028836,0.70224115
312.6182756,30.76392808,0.075007707,0.022386797,3.3505332,-2.155836509,0.033261914,-2.827513506,0.032233766,-98.05712876,4.430550889
298.2429955,35.75240634,0.075030402,0.026591999,2.8215406,-1.786309018,0.041563686,-3.711138084,0.04352617,-50.3590496,8.805021217
299.577944,33.58261409,0.075030506,0.029686151,2.5274582,-2.821042591,0.046375018,-4.296718609,0.048475652,-26.50729093,1.320366896
336.0833376,49.000897,0.075032809,0.029040286,2.583749,-3.012296679,0.046727877,-2.847591612,0.043220235,-79.92208695,0.285663109
295.0981582,47.93438381,0.075042866,0.023567113,3.1842196,-2.576540513,0.043511097,-3.860783075,0.041779155,-145.9318895,0.557307915
300.8913725,23.68951707,0.075048396,0.044428411,1.6891983,-3.512233076,0.061591138,-6.654037545,0.059875175,-114.5550267,0.728613594
325.8995575,15.77723378,0.075049095,0.055090804,1.3622799,-6.98897636,0.080374556,-10.54863161,0.070722942,-214.5746469,0.285178169
284.9782531,32.41982797,0.075049103,0.04119319,1.8218813,-3.290129395,0.062290658,-6.27298575,0.068559697,-0.085761984,0.743507013
328.8982059,42.70805031,0.075052129,0.015358081,4.886817,-1.476751902,0.023533792,-1.79047746,0.02531932,-63.0193009,0.927382136
302.4339903,21.65934694,0.075054677,0.017999764,4.169759,-2.990014056,0.026797725,-7.825506103,0.023460665,13.40459028,2.276482029
350.6878922,54.01159821,0.075055111,0.042335949,1.7728459,-3.39569476,0.06053318,-2.46384718,0.051769312,-95.54645352,0.229583471
294.6618823,32.84679851,0.075056272,0.016779662,4.47305,-3.481488259,0.026249992,-0.798439939,0.034841286,-488.636247,7.930169792
297.0584259,35.22495378,0.075058729,0.036011577,2.0842946,-1.63983821,0.059256267,-5.176383475,0.062605096,-9.518365208,0.472050947
335.2784053,49.27854252,0.075059283,0.028478635,2.635635,-2.33888659,0.043374015,-1.900510507,0.039688199,-48.5597113,0.40017098
298.8606283,20.57970261,0.075061488,0.067741912,1.108051,-2.124744473,0.090850157,-3.966979053,0.095018307,12.40922979,0.64990476
322.3383273,17.47406703,0.075064397,0.029038122,2.5850294,-1.928446026,0.042102896,-5.265068213,0.049468448,-103.2512104,1.547310064
329.5997836,48.83275604,0.075066164,0.028855516,2.6014493,-2.816054619,0.043949897,-1.670452671,0.046642621,-49.90932613,0.481432116
296.4474618,44.74763247,0.075066773,0.036862106,2.036421,-2.224862852,0.060661625,-3.720128108,0.068911123,-78.9370825,0.509930165
308.695281,30.68688224,0.075075331,0.036149472,2.076803,-3.073485253,0.048996065,-4.212210161,0.053827238,-29.9588947,2.565205815
310.1738817,20.22808781,0.075083223,0.034585456,2.1709478,0.881714333,0.0515298,-3.567086431,0.044033573,-41.75923303,1.406281585
301.69181,37.7434331,0.075086155,0.053586907,1.4012034,-1.61837029,0.092897787,-3.809389319,0.093861451,-23.85603588,1.342315094
327.9269481,49.78738039,0.075088932,0.020767676,3.6156638,-2.446362718,0.031977921,-2.262710005,0.032961962,-60.18835015,5.517628441
352.8157187,61.78373287,0.07509255,0.070193956,1.0697865,-1.593682582,0.113420951,-0.225373349,0.103107472,-45.22963687,1.943435894
326.1871614,52.08461231,0.075097291,0.067785955,1.1078591,-2.99197523,0.129571284,-3.730386872,0.110098467,-133.180852,0.590670639
333.3963357,46.59596863,0.075098846,0.042245686,1.777669,-2.540139993,0.071045419,-2.365269497,0.072961501,-147.5879341,0.547575144
297.6037919,35.92987302,0.075104447,0.052475802,1.4312205,-2.810439906,0.081291772,-7.496205072,0.080925093,-50.3156861,0.865515251
357.5447085,54.73353629,0.075106639,0.024430164,3.0743403,-1.03235802,0.034806062,-0.530665505,0.028032836,-113.2098443,0.713332097
318.5037265,63.11916469,0.075106785,0.054605771,1.3754368,-1.782762933,0.116113914,-0.931033961,0.092737027,-110.919294,1.14025475
318.7577633,32.13695384,0.075107425,0.034531674,2.17503,-1.743071262,0.038122227,-5.763916773,0.045878456,-56.32065371,0.405677703
347.3659215,55.55195696,0.07510888,0.043068193,1.7439524,-2.317156093,0.063851154,-0.908495086,0.051589958,-58.82318932,1.250463712
330.9257494,55.9473777,0.075110262,0.748174262,0.1003914,-6.203980068,1.190584384,-3.352350005,1.103312742,-4.146420224,14.43876843
292.9126909,27.97820897,0.075110583,0.024573245,3.0566,-3.989678092,0.03652096,-6.35005319,0.04259703,-81.9234964,1.488912271
325.3546115,43.60479975,0.075115419,0.030572467,2.456963,-3.466043253,0.046508019,-3.768882995,0.046217118,-85.21669708,1.268427424
329.2378999,32.87024977,0.075121047,0.028175386,2.666194,-1.091231972,0.039723044,-1.897835132,0.054696039,-141.608772,0.58512317
298.438466,19.92196724,0.075124404,0.047197757,1.5916944,-3.493460837,0.070779046,-5.868436134,0.069204293,-24.68671837,0.585126519
359.904976,54.93040897,0.075128236,0.033698774,2.2294056,-2.241961402,0.04210594,-1.926094336,0.035033329,-82.76821641,1.294710116
320.9230736,49.24379264,0.075130146,0.061186961,1.2278783,-2.100207325,0.103794873,-3.191634417,0.092002338,-45.93766462,1.3242507
298.504971,31.53246003,0.075137624,0.040143531,1.8717244,-2.922036375,0.065965039,-4.935889348,0.064622018,-8.432987711,1.70430513
294.9299657,29.26300033,0.075139019,0.046574689,1.6133015,-2.876455873,0.059135081,-5.598803618,0.064348822,-43.28946265,0.599724562
313.7619538,47.71714492,0.075142598,0.025533013,2.9429586,-2.770047653,0.048210428,-3.575007292,0.043127941,-39.39737807,2.719777152
344.1428074,55.87966417,0.075148384,0.042385802,1.7729613,-1.37154933,0.0746138,-0.675414809,0.067241089,-100.1448725,1.378529207
290.4997814,37.36248575,0.075148627,0.02673126,2.811264,-2.827347443,0.043611339,-3.973325256,0.046391472,-199.5391551,0.736832319
297.2541826,48.2419653,0.075152107,0.012494491,6.014819,-2.318663405,0.024789914,-3.304011092,0.024920885,-126.4003732,1.054660339
289.1116702,26.34305372,0.075153262,0.037579324,1.9998567,-4.040872804,0.049392354,-4.210399743,0.063327076,-281.655747,0.657586156
318.0452724,39.70979324,0.075155495,0.031700053,2.3708317,-2.779044121,0.050327133,-2.402823892,0.058668273,-28.95540592,0.848162125
314.9420188,60.80124737,0.075164143,0.039752597,1.8907983,-1.494055532,0.090186065,-4.090837671,0.075117954,-50.59288855,2.561278472
293.5381164,29.14250379,0.075166951,0.022414758,3.3534582,-2.657472819,0.033421833,-6.986127669,0.041355597,-14.10554576,5.706801384
357.091432,42.31371554,0.075169902,0.01916093,3.923082,-1.262269608,0.027935303,-1.632059285,0.021855698,-66.9233356,1.377650534
329.480063,48.5386744,0.075171033,0.025566917,2.940168,-2.662845963,0.037948321,-3.170730299,0.034769185,-102.0917576,3.601092486
294.955212,27.56862299,0.07517158,0.067148162,1.1194882,-2.374936848,0.08361276,-5.019582986,0.093852814,-27.45249778,0.556680287
339.0372708,49.22424144,0.075172674,0.027849417,2.6992548,-3.354746674,0.043879854,-2.405576173,0.043320547,-56.04806711,0.408774872
308.2373003,29.80278365,0.075177648,0.064658662,1.1626849,-3.69114869,0.09374208,-3.966813438,0.082401765,-29.24397617,0.445746699
311.1752817,47.08689769,0.07517898,0.092413727,0.81350446,-3.859794403,0.166916006,-5.323029214,0.173218882,-44.60760574,1.080389169
303.3175643,50.62871762,0.075181893,0.023710978,3.170763,-4.397171897,0.041828455,-5.13528325,0.042701313,-39.07774285,1.316956104
306.4937084,54.86429531,0.075184645,0.015652166,4.803466,-1.947462628,0.032599518,-1.9767189,0.027671176,-61.06905152,1.307128034
339.2296955,49.95045344,0.075184881,0.018834882,3.9917893,-1.926320865,0.033661458,-2.243247965,0.03015231,-70.10419558,1.662466344
293.6836291,33.4486544,0.075186431,0.02891634,2.6001365,-2.694009699,0.044224716,-4.872478795,0.049846044,-37.24163717,0.823028013
286.6423506,34.2053964,0.075186446,0.035001029,2.148121,-1.733966683,0.056791974,-3.925071924,0.060065317,-131.3221757,0.827096977
313.3095571,29.1820466,0.075192714,0.020686665,3.6348398,-3.722059341,0.028695113,-4.318197695,0.029674401,-4.924228396,0.616596825
306.761751,42.97679655,0.075193043,0.142972521,0.52592653,-3.038929732,0.267376397,-4.483589132,0.228044607,14.4797193,0.512682498
290.9526678,22.43713109,0.075196215,0.03758955,2.0004554,-0.857381522,0.049845389,-2.518876102,0.063564374,9.85181246,3.105691701
313.7999467,12.53593591,0.075196318,0.02101715,3.577855,3.082166757,0.032101678,-5.825112533,0.039487839,-265.632479,1.434503023
315.2324784,43.65109586,0.075198208,0.089155431,0.84345067,-3.431735364,0.144094234,-7.096159878,0.137346995,-73.84626813,0.938406994
306.4084354,51.29964138,0.075199782,0.027455251,2.7389946,-1.693859549,0.049727645,-2.205687246,0.045314863,-99.3838458,1.623230615
309.2250105,23.71410428,0.075200284,0.030025691,2.5045314,-4.491294148,0.050943673,-3.638381634,0.047103888,-35.98868168,0.467281214
345.7047359,46.98708269,0.075209416,0.020756496,3.623416,-2.380350551,0.032340128,-1.754839942,0.027561353,-66.18710947,0.806140459
297.6127396,33.33816186,0.075212507,0.031754333,2.3685746,-2.266462906,0.058199825,-4.198163681,0.061339014,-57.94631367,1.825722057
300.7354963,37.63407576,0.07521937,0.081331636,0.9248476,-1.82276558,0.142294805,-2.62325516,0.152461913,-93.17612047,1.690655176
296.4285914,28.29114977,0.075220565,0.030981031,2.4279556,-2.284356295,0.043299291,-4.570413151,0.053043738,-20.18239718,0.615357926
294.8592435,28.76190639,0.075221423,0.065494098,1.1485221,-2.787168373,0.105527404,-4.206769269,0.115347194,-0.050957057,0.65949409
335.7299777,53.00735613,0.075222367,0.026212914,2.8696682,-2.062006307,0.044434094,-0.545372693,0.04217457,-132.3395345,2.5886481
325.4161327,14.25978792,0.075224575,0.036705111,2.0494306,-3.524890908,0.0559758,-4.593972775,0.063328632,-18.9163597,0.559228339
352.919616,62.24941429,0.075225751,0.045554489,1.6513356,-3.39987814,0.064695122,-1.241967919,0.056146147,-76.2305339,0.950476383
307.2393047,51.83103495,0.075230297,0.014102654,5.334478,-1.911938797,0.031258187,-2.313548521,0.029433527,-99.88477119,1.736880526
301.8750309,32.46537995,0.07524345,0.091725468,0.8203114,-2.720179456,0.152370685,-5.86042679,0.163975067,-39.18108538,1.427297724
324.7547442,59.72251178,0.075248797,0.038924197,1.9332138,-4.018689662,0.0797907,-3.025764608,0.080349326,-60.47509507,1.792701161
295.3921547,22.60661135,0.075251169,0.111765545,0.6732949,-2.352322745,0.156952097,-5.435949138,0.160699784,14.90419595,2.096774414
349.3067303,47.64090511,0.075251362,0.024971856,3.0134468,-1.861403979,0.041284806,-1.389966219,0.034983951,-113.9185659,0.480579743
344.8761605,29.02065965,0.075251606,0.250932752,0.29988754,0.789817869,0.388583356,6.250120564,0.323590641,7.754522669,4.077289817
299.0623472,30.47049866,0.075252634,0.03978758,1.8913599,-2.948440191,0.056767257,-5.241713477,0.061968859,-22.57548564,3.976247857
313.270662,39.19949148,0.07525285,0.070609498,1.065761,-3.099615821,0.100787777,-4.215382822,0.115453527,-75.8484358,0.762744995
297.6826557,28.29395138,0.075254106,0.038234904,1.9682044,-2.779100596,0.057035802,-5.124846705,0.056417894,4.147122789,7.081010494
298.5278911,53.08993709,0.075257937,0.039465608,1.9069246,-1.633421619,0.078813292,-1.968532928,0.071598453,-82.62192063,1.129148952
300.5580571,22.64063655,0.07526305,0.045195586,1.6652744,-4.689289817,0.067715594,-7.997879082,0.059993987,8.99384212,1.803070622
322.1249792,44.64468248,0.075268506,0.018284018,4.116628,-2.325904922,0.028611809,-3.85460946,0.026960033,-116.4786403,1.167601956
304.6663022,27.2018174,0.075268583,0.036945057,2.0373113,-3.999596637,0.052427854,-3.31167433,0.053965055,-38.89820218,0.665056567
315.579662,58.37542877,0.075269896,0.034957003,2.1532137,-2.858685352,0.075293109,-2.343899434,0.062209959,-65.51888408,0.910084235
343.4469132,58.53339318,0.07527145,0.099232183,0.75853866,-1.404964862,0.141252267,-0.666076331,0.135631279,-34.70833333,0.50848126
313.776839,46.40799953,0.075272307,0.109002357,0.6905567,-2.692392045,0.202162264,-3.935836103,0.223462929,-34.34833189,2.852412623
306.9880642,21.9109435,0.075272573,0.041550822,1.8115784,-1.557461224,0.058902269,-3.675121464,0.091413456,-140.4737011,2.553155966
310.3473328,34.64976706,0.075273753,0.05845416,1.2877399,-1.998949154,0.084891421,-2.957502145,0.085927017,-51.13439976,0.678243733
357.080249,43.33177022,0.07527823,0.275568643,0.27317414,-3.509500099,0.402999721,-4.720023196,0.322125222,-43.6318666,2.600219801
301.9073019,52.29608515,0.07528007,0.017817999,4.224945,-0.578160953,0.035866655,-3.959996328,0.03206073,-65.23182556,2.666941198
316.548575,38.38012932,0.075281098,0.027891049,2.6991131,-3.978700939,0.043710142,-4.553065274,0.040640419,-44.83231993,0.708947665
333.2985042,52.97448425,0.075281342,0.025355998,2.9689758,-2.058171321,0.039669503,-2.125012267,0.034936665,-64.54667581,0.479280605
298.0514523,16.39158593,0.075281839,0.055702856,1.3514898,-3.392128616,0.075545463,-6.128161454,0.07259101,6.50037488,0.709488729
305.320744,51.18545907,0.075283283,0.032372936,2.3255007,-1.991760831,0.061460939,-2.199460272,0.068243961,-131.7684457,1.052372912
335.8293942,47.67556383,0.075285572,0.161275487,0.46681347,-3.353319311,0.258327153,-5.387735668,0.26628794,-45.49706126,8.384781737
299.0295449,35.4179758,0.07529217,0.031078632,2.4226346,-2.710489826,0.049814012,-5.065489071,0.04469096,-40.25403409,4.495410392
324.5239881,49.71343994,0.075294938,0.053569365,1.4055597,-3.677570804,0.092518827,-3.288894498,0.089153591,-61.13488276,0.667083588
294.6494217,36.26672276,0.075295156,0.042278017,1.7809529,-2.1235127,0.067970329,-4.81785079,0.073690822,-103.6655377,1.295323937
321.4622364,59.64288999,0.075295271,0.035185442,2.1399553,-2.487759445,0.071169338,-1.780445161,0.067779678,-108.5049309,1.701994044
293.9414661,24.50729678,0.075298569,0.042786533,1.7598661,-2.624368847,0.053546475,-7.487280177,0.055454652,25.55075907,0.843918451
321.4210849,48.04178482,0.075300766,0.031380385,2.3996127,-3.242929613,0.057372559,-3.464999297,0.048862309,-71.64783068,0.281528107
287.6705355,32.71754713,0.075305455,0.014887895,5.058167,-3.464069126,0.025071193,-6.3814349,0.025895508,-20.37976537,3.265918936
335.5921054,46.73876115,0.075307789,0.015186203,4.958961,-2.601636151,0.023753738,-2.755618968,0.024345474,-87.45452415,2.48440438
293.1779655,30.31280654,0.075313369,0.016068829,4.686923,-2.810843235,0.026004763,-5.618952169,0.027692339,-21.62057913,1.205278998
293.9691072,24.53003845,0.075316638,0.048479025,1.5535922,-3.619672299,0.067882816,-6.481477309,0.067120239,-4.450001296,0.688756216
