radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
-15.93967892,0.354082578,8,6500,4.5,0,NOT_AVAILABLE,77.89790546,59.09368672,197.9878779,58.12746993,100001,6615.1997,6331.6665,6819,,,,,,,200111,1.7077503,1.6071962,1.8641216,5.0317063,4.982551,5.0808616
-61.26310772,0.648601273,9,5000,3.5,-0.75,NOT_AVAILABLE,77.92673173,59.14467373,197.9137412,58.09162883,100001,5328.3335,5270.593,5385.6665,1.7477,1.3464,2.0133,0.8757,0.67,1.0111,200111,1.9991629,1.9568254,2.0432055,2.9023962,2.8405082,2.9642842
-28.41781342,3.252350844,9,5500,3.5,0,NOT_AVAILABLE,76.31354111,60.52410812,197.834483,56.49232243,100001,5673.5,5477,5841.25,0.626,0.3013,0.8191,0.311,0.1054,0.426,200111,1.4470278,1.3651092,1.5527214,1.9545766,1.8987541,2.010399
-28.93823852,1.558921681,6,5500,4.5,0,NOT_AVAILABLE,76.50327576,60.41025482,197.8025605,56.63860976,100001,5305.04,5100.5,6197,0.1245,0.0716,0.2001,0.0635,0.015,0.0979,200111,0.7492702,0.5491017,0.8105696,0.40061417,0.3973384,0.40388995
-96.52283087,0.494292317,8,5500,4.5,0,NOT_AVAILABLE,76.71040538,60.50105131,197.5574482,56.6163378,100001,5953,5787.75,6542.2134,0.0477,0.0089,0.159,0.033,0.0046,0.0711,200111,0.76574475,0.634025,0.81009555,0.6634471,0.65959567,0.6672985
33.59056258,0.3000282,7,5750,4.5,0,NOT_AVAILABLE,76.81888886,60.19836948,197.7679847,56.90125439,100001,5636.75,5465,5896.4,0.171,0.0283,0.362,0.0838,0.013,0.1635,200111,1.0311738,0.9423572,1.0970062,0.9671048,0.96214455,0.97206503
-103.7911266,0.391570763,4,5000,4.5,0,NOT_AVAILABLE,76.82761351,60.18615336,197.7731636,56.91390538,100001,4919.79,4806.37,5007.2,,,,,,,200111,4.067782,3.927,4.262029,8.733662,8.599871,8.867453
-25.73196608,0.708088647,5,6000,3.5,0,NOT_AVAILABLE,76.94451986,60.33706628,197.5369089,56.81663918,100001,6288,5992.85,6577.013,0.1495,0.0614,0.2381,0.0765,0.0297,0.1191,200111,1.2889724,1.1781789,1.4190636,2.3400872,2.3215973,2.358577
-26.27671941,0.339353569,12,6250,4,0,NOT_AVAILABLE,76.9474313,60.33795786,197.5338131,56.81664191,100001,6244,6175.1,6350.5664,1.2697,0.87,1.4994,0.628,0.4299,0.7683,200111,2.8605058,2.7653093,2.9246955,11.20552,11.113875,11.297164
-20.16938295,0.673971944,11,5750,4.5,0,NOT_AVAILABLE,77.02656506,60.44196617,197.3732415,56.74875302,100002,5372.25,5324.95,5458,0.025,0.004,0.1261,0.0117,0.0024,0.0541,200111,0.90541655,0.8771903,0.92157304,0.61520016,0.60961765,0.6207827
-31.57181974,1.68738094,8,5000,3,-1.5,NOT_AVAILABLE,77.13853952,60.47510797,197.2558075,56.74938416,100001,6346,6308,6559.105,0.0477,0.008,0.0869,0.026,0.0104,0.0431,200111,1.0365468,0.9702863,1.049073,1.5699031,1.5391753,1.600631
-86.55131441,1.185734105,8,5500,4.5,0,NOT_AVAILABLE,77.3627305,60.42626619,197.1295846,56.84854533,100002,5806.75,5786.5,5836,0.1457,0.019,0.2151,0.0718,0.0079,0.11,200111,1.0038065,0.9937695,1.0108445,1.0321128,1.0130184,1.0512073
-46.32925553,1.040194233,8,5500,3.5,0,NOT_AVAILABLE,77.01059033,60.01582901,197.7973278,57.10666502,100001,5827.7437,5485,6567.685,0.2907,0.1579,0.4531,0.136,0.0656,0.2241,200111,1.0918843,0.8597117,1.2326058,1.2389383,1.2197499,1.2581267
-30.51481777,0.670115402,4,6250,4.5,0,NOT_AVAILABLE,77.90980204,60.03507432,197.0700051,57.3236879,100001,6308.775,6214.85,6449.3,0.018,0,0.1341,0.009,0,0.0781,200111,1.1441958,1.0948769,1.1790415,1.8684245,1.8587492,1.8780999
-39.53083694,0.578173503,7,4500,2.5,-0.5,NOT_AVAILABLE,77.71402929,59.98438969,197.2737501,57.31714573,100001,4830.83,4717.44,4976.43,0.35,0.048,1.563,0.1643,0.027,0.7958,200111,8.125252,7.656751,8.52055,32.39332,30.398052,34.388584
11.7807566,2.064109083,13,5000,2.5,-0.75,NOT_AVAILABLE,77.77531968,59.96209356,197.2462247,57.35203204,100001,5327,5146.593,5442,,,,,,,200111,8.122808,7.7831345,8.702259,47.86719,41.432762,54.30162
-31.80428287,0.313521956,10,6000,4.5,0,NOT_AVAILABLE,77.60063453,60.60401898,196.7793916,56.75611851,100001,5832,5642.05,5972.1,0.056,0.02,0.1255,0.0323,0.0105,0.0641,200111,1.1205025,1.0685471,1.1972201,1.3085502,1.2970519,1.3200486
-41.32160942,4.175416361,11,4000,3,0,NOT_AVAILABLE,77.64608511,60.58880596,196.7584832,56.78057404,100001,6476.25,6400.75,6573.1973,0.774,0.504,0.9672,0.371,0.2509,0.4561,200111,1.5198749,1.4753726,1.5559417,3.661043,3.5516934,3.7703924
20.33497876,0.159370066,14,4750,4.5,0,NOT_AVAILABLE,77.72789695,60.49997973,196.7776935,56.87751807,100001,4885.2,4830,4909.35,0.0208,0.006,0.077,0.0085,0.0039,0.0231,200111,10.289739,10.188754,10.526278,54.329144,53.39927,55.259018
-84.89336257,1.391085543,12,5500,3.5,0,NOT_AVAILABLE,78.12092174,60.65870622,196.3265034,56.83730552,100001,5070.3047,5025.15,5106.33,,,,,,,200111,9.728204,9.591422,9.90382,56.350304,52.49365,60.20696
-28.52541051,0.834922839,12,6250,4.5,0,NOT_AVAILABLE,78.15596246,60.69203352,196.2690378,56.81689613,100001,6269,6002.6997,6611.99,,,,,,,200111,1.6010636,1.4392649,1.746272,3.5670152,3.4882276,3.6458027
-49.60055922,1.243920706,12,4500,1.5,-1,NOT_AVAILABLE,78.25274888,60.50857904,196.3600668,56.99977006,100001,4935.45,4773.44,5102.1333,,,,,,,200111,16.864267,15.780378,18.028437,152.03261,122.16169,181.90352
-63.15895541,0.744373247,13,5000,3.5,-0.25,NOT_AVAILABLE,78.17845832,60.45931263,196.4633667,57.0243365,100001,5063.5,4995.282,5158.975,,,,,,,200111,2.4089446,2.320607,2.4751892,3.436779,3.3524354,3.5211227
-42.13874087,1.044398172,8,6000,4.5,-0.25,NOT_AVAILABLE,78.14061535,60.32409499,196.6173914,57.13215957,100001,5943,5886.5605,6305,0.054,0.0127,0.1588,0.0237,0.0064,0.0561,200111,1.1831435,1.0511839,1.2059399,1.5732311,1.5513016,1.5951606
-48.150072,0.436070669,9,4500,4.5,-0.25,NOT_AVAILABLE,78.47236643,60.34357381,196.3367009,57.19678333,100002,4704.19,4644.85,4869.9673,0.6152,0.3319,0.9273,0.279,0.162,0.452,200111,0.8342491,0.77841884,0.85570097,0.30706164,0.30589104,0.30823225
-33.79204353,5.291244867,9,6000,3.5,0,NOT_AVAILABLE,77.8928499,60.21775955,196.9118026,57.16207768,100001,5865,5839.3496,5925,0.119,0.0089,0.251,0.053,0.0039,0.1337,200111,1.1315184,1.1087176,1.1414809,1.3648658,1.334021,1.3957106
-8.614949187,1.208925423,9,5500,4.5,0,NOT_AVAILABLE,77.96012563,60.19264295,196.8821217,57.20067255,100001,5745.5,5578.4,6035.8,0.158,0.094,0.274,0.0755,0.047,0.1351,200111,1.1290133,1.0230222,1.1976652,1.251423,1.2307947,1.2720513
-43.08760259,0.225111866,8,5500,4.5,0,NOT_AVAILABLE,78.14129496,60.21759679,196.7153148,57.22448947,100002,5360,5252.3335,5830.675,0.0985,0.0315,0.2487,0.0438,0.0172,0.1265,200111,0.8964326,0.757547,0.93356085,0.5975705,0.59554356,0.5995974
-41.38723158,1.206950266,10,4750,4.5,0.25,NOT_AVAILABLE,78.20243281,60.18810009,196.6940489,57.26524105,100001,4810.843,4739.75,4905.84,,,,,,,200111,0.8253682,0.7937127,0.8503137,0.32875687,0.3264076,0.33110613
10.74909856,1.788989967,4,5500,3.5,-1.5,NOT_AVAILABLE,78.21504876,60.05897042,196.8038695,57.38012502,100002,5136,5067.0303,5304,0.2962,0.2255,0.4822,0.1567,0.113,0.235,200111,1.0184733,0.9549764,1.0463878,0.65027046,0.6374495,0.6630914
-21.33301755,1.072263491,10,5500,3.5,0,NOT_AVAILABLE,78.30854008,60.03735619,196.7489812,57.42221437,100001,5954.5,5935.56,6090.25,,,,,,,200111,1.7465743,1.6695807,1.7577384,3.4550157,3.3573456,3.5526857
-49.10117145,0.94344756,9,5500,4.5,0,NOT_AVAILABLE,78.27727703,60.24679048,196.5803307,57.23296289,100001,5503,5382.77,6296.875,,,,,,,200111,1.6658995,1.272324,1.74115,2.2929277,2.2515228,2.3343327
-10.01343466,0.591395209,10,4750,3.5,-0.5,NOT_AVAILABLE,78.41251487,60.18802015,196.5265382,57.31734666,100002,5058,4980,5244.6997,,,,,,,200111,2.5567353,2.3779469,2.637453,3.8546197,3.7811277,3.9281118
-75.81228272,3.145182986,10,5500,3.5,0,NOT_AVAILABLE,78.49045427,60.16465082,196.4855672,57.35683928,100001,5445.75,5389,5500.9067,1.639,1.171,1.8683,0.8155,0.6409,0.928,200111,1.8840235,1.8464314,1.9239128,2.8125365,2.7483833,2.8766897
-42.8001657,0.622368654,8,5500,3.5,0,NOT_AVAILABLE,78.58930152,60.1631546,196.4075898,57.38238992,100002,5557,5448.3335,5668.6665,0.2855,0.1853,0.3376,0.141,0.091,0.168,200111,1.1953665,1.1487355,1.243525,1.2276045,1.2100375,1.2451715
-25.11896794,5.291740165,11,5500,4.5,0,NOT_AVAILABLE,78.56222534,60.04325651,196.5391975,57.4800554,100001,4943,4901,4998.7876,0.6688,0.4129,0.8611,0.315,0.2022,0.4143,200111,1.0499448,1.0266403,1.0680172,0.5929117,0.5840874,0.60173607
-4.859772328,1.728656475,11,5500,4.5,0,NOT_AVAILABLE,78.65877364,59.9823257,196.5169869,57.55685959,100001,4930.3047,4869.85,4937.82,0.06,0.025,0.1443,0.028,0.012,0.0545,200111,0.7097395,0.7075808,0.7274704,0.26815614,0.26591435,0.27039793
-42.13528448,0.324814874,5,4500,4.5,0,NOT_AVAILABLE,78.67753819,59.86838852,196.606541,57.66063151,100001,4838.545,4614.28,5129,0.149,0,1.6817,0.1065,0,0.9687,200111,13.817335,12.296696,15.193086,94.27627,91.65575,96.89679
-57.25867685,7.456423544,8,6250,4.5,0,NOT_AVAILABLE,78.7323054,59.94023886,196.4958107,57.61160751,100001,6746.77,6625.9067,7069.47,,,,,,,200111,2.608739,2.3760123,2.704779,12.703973,12.230324,13.177622
-11.24325532,1.023549217,12,6000,3.5,0,NOT_AVAILABLE,78.99904094,59.97704688,196.2445571,57.64461483,100001,6146.6665,5998,6726,0.072,0.013,0.2001,0.0317,0.0069,0.0893,200111,1.0939386,0.9136051,1.1488394,1.539002,1.5111537,1.5668502
-1.246451308,0.864764089,11,6250,4.5,0,NOT_AVAILABLE,79.02740243,59.89681275,196.2940327,57.72168486,100001,6316,6279,6512.3335,0.387,0.1865,0.5886,0.173,0.0649,0.2805,200111,1.3917054,1.3090562,1.4081553,2.7768843,2.723919,2.8298497
2.249142676,0.777690692,12,5500,4.5,0,NOT_AVAILABLE,79.05418018,59.89567734,196.2730578,57.72918379,100001,4922.91,4886.5,5025.27,0.082,0.016,0.288,0.0487,0.0079,0.1493,200111,0.7433777,0.71340233,0.75449705,0.2924162,0.29052052,0.29431185
-21.32140164,0.376217179,14,6000,4.5,0,NOT_AVAILABLE,77.54720242,59.72842017,197.6528463,57.49274132,100001,6221,5838.255,6557.29,0.167,0.0855,0.302,0.1007,0.0443,0.1621,200111,1.2223641,1.1002014,1.3878894,2.0162141,1.9993775,2.0330508
33.75070225,10.57943841,9,5500,4.5,0,NOT_AVAILABLE,77.61816851,59.49409408,197.8239481,57.71135764,100002,4930.6665,4892.596,4985,,,,,,,200111,3.299995,3.228451,3.3515506,5.7988753,5.623367,5.974384
-2.670640366,0.71628867,14,6000,3.5,0,NOT_AVAILABLE,77.69548872,59.53324686,197.7230886,57.69840121,100001,6292.5,6059,6814.9053,0.0877,0,0.38,0.051,0,0.2168,200111,1.3099588,1.1168233,1.4128699,2.4238343,2.3856769,2.4619918
-7.421619585,12.03285523,18,6500,4,0,NOT_AVAILABLE,77.72069562,59.55989992,197.676748,57.68227317,100001,6561.2,6461.7,6676.2,0.9093,0.5894,1.0864,0.4682,0.3096,0.547,200111,1.7658314,1.7055211,1.8206321,5.2062654,5.1592836,5.2532473
13.85445979,1.460345239,9,5500,4.5,0,NOT_AVAILABLE,77.78699343,59.79663076,197.3948812,57.4969671,100001,4897.6665,4858.5,5081,0.0363,0.006,0.8439,0.0208,0.0039,0.3516,200111,10.41027,9.672573,10.578791,56.1792,49.671825,62.686573
-65.04574967,0.272582971,12,4750,4.5,0,NOT_AVAILABLE,78.19468838,59.72354544,197.1352141,57.66465721,100001,4847.965,4805.6934,4886.7,0.4413,0.016,1.3023,0.237,0.0076,0.644,200111,9.570701,9.419575,9.739812,45.5848,43.874928,47.294674
-19.44761999,0.485855747,11,5000,3,0,NOT_AVAILABLE,78.33024252,59.52982373,197.2081367,57.8664318,100002,5052.875,5009.82,5089.8237,1.6107,1.2319,2.0221,0.825,0.6159,1.0421,200111,2.0710938,2.0411334,2.1068454,2.5191178,2.4661078,2.5721278
-53.48436921,4.562023194,7,6000,3.5,0,NOT_AVAILABLE,78.34955896,59.53741923,197.1850317,57.86482588,100001,5784.75,5617.09,6402.527,1.1068,0.7773,1.339,0.556,0.3807,0.6691,200111,1.595788,1.3026915,1.6924726,2.5691147,2.4841902,2.6540391
11.75362133,0.162424592,13,4000,4.5,0,NOT_AVAILABLE,78.48762389,59.48070764,197.124894,57.94910497,100001,4219.1626,4098.75,4363.5474,0.2935,0.1622,0.742,0.147,0.0744,0.2873,200111,31.677643,29.61597,33.566227,286.48734,279.96365,293.01102
-16.38397111,0.711500518,8,5500,4.5,0,NOT_AVAILABLE,77.88196343,59.31366205,197.7850668,57.93530967,100001,5034.8765,4975.5,5260.45,0.1353,0.0909,0.2537,0.0655,0.045,0.1107,200111,0.85368973,0.78204525,0.87418675,0.42193943,0.41796297,0.4259159
-6.938603701,1.534819454,11,4750,3,-0.75,NOT_AVAILABLE,77.89848095,59.27958222,197.8047903,57.96882129,100001,5019.5,4974.6665,5059.6665,,,,,,,200111,5.0074844,4.9282956,5.09815,14.340879,13.662845,15.018914
-0.017676076,0.360624786,10,5000,4.5,0,NOT_AVAILABLE,77.9925944,59.19172305,197.8130036,58.06890999,100001,4917.4126,4887.0435,5003.303,0.008,0.0026,0.2114,0.0045,0.0014,0.0755,200111,0.72984207,0.7049991,0.738941,0.28060737,0.27916625,0.2820485
-30.88959402,0.296722204,8,4500,3,0,NOT_AVAILABLE,78.02409901,59.3305989,197.6515951,57.95829619,100001,4570.797,4460,4673.1426,0.4303,0.2689,1.8483,0.177,0.122,1.1046,200111,13.620785,13.030705,14.305936,72.956955,67.96437,77.94954
-23.00214109,0.155031022,8,5000,3,0,NOT_AVAILABLE,78.20947281,59.36531799,197.4650552,57.97694911,100001,4535.8,4478.97,4713.0254,,,,,,,200111,23.003101,21.30564,23.590536,201.78227,194.41585,209.1487
10.01336154,0.343337816,7,5000,3,0,NOT_AVAILABLE,78.17728906,59.05548392,197.7924663,58.23452231,100001,4870.532,4814.83,4969.5396,,,,,,,200111,8.534799,8.198112,8.7334175,36.930653,35.679924,38.18138
-3.18773212,0.674804904,7,5500,4.5,0,NOT_AVAILABLE,78.31563399,59.11874136,197.6149843,58.21667703,100001,5187.565,5122.233,5289.72,0.025,0.008,0.2649,0.01,0.0039,0.1235,200111,0.77021223,0.74075073,0.789985,0.38705236,0.38477615,0.38932857
-13.25073499,1.337231423,10,5500,4.5,0,NOT_AVAILABLE,78.38212614,59.38375381,197.3044718,58.00577396,100002,4768.718,4642.1797,4891.82,,,,,,,200111,0.60806304,0.57784444,0.64166445,0.17226556,0.17112575,0.17340536
4.152132637,0.704005394,4,6500,4.5,-0.25,NOT_AVAILABLE,78.44758536,59.27875547,197.3504545,58.11323416,100001,6581.68,6484.81,6726.21,0.536,0.259,0.6827,0.2862,0.1279,0.353,200111,1.4981967,1.4345033,1.5432911,3.7947178,3.7563095,3.833126
-112.2594685,1.220266254,7,5000,3,-1.5,NOT_AVAILABLE,78.51978522,59.1866439,197.3783226,58.2113797,100002,5773.45,5464.6665,6505.7573,1.3935,0.943,1.8893,0.69,0.4729,0.9394,200111,7.521048,5.92316,8.395022,56.62303,51.579147,61.666916
-10.83628539,0.814559006,7,6000,4.5,0,NOT_AVAILABLE,78.69749082,59.01999475,197.3882533,58.4013041,100002,6033,5838.6,6267.16,0.0697,0.0059,0.2618,0.013,0.0024,0.1368,200111,1.1997093,1.1117345,1.2809296,1.7178297,1.7003739,1.7352855
-58.62722517,1.543982362,11,6000,3.5,-0.25,NOT_AVAILABLE,78.88517856,59.11479532,197.1384288,58.36748414,100002,7738.75,7558.435,7895.5,0.9533,0.6629,1.1008,0.4663,0.2912,0.5408,200111,1.8479317,1.7752858,1.9371524,11.034428,10.654099,11.414756
-114.0430499,1.375045942,8,4500,2.5,-0.5,NOT_AVAILABLE,78.27760759,59.83118846,196.9664341,57.59280171,100001,4897,4844.2275,5060.5,0.0325,0.008,0.2361,0.0195,0.0032,0.2134,200111,10.396242,9.73531,10.623987,55.99741,49.20928,62.78554
-5.35443056,5.279354046,11,5500,4.5,0,NOT_AVAILABLE,78.44887227,59.71930357,196.9319846,57.73284247,100001,4875.0474,4738.455,5032.5,0.211,0.018,0.3841,0.078,0.008,0.1808,200111,0.6588818,0.6182977,0.6974156,0.22091493,0.2196324,0.22219746
-6.8280197,0.558558012,12,6000,4.5,0,NOT_AVAILABLE,78.6157145,59.69210893,196.82064,57.79838415,100002,5964.49,5824.55,6578.1396,0.834,0.3949,1.1901,0.427,0.1977,0.5951,200111,1.660895,1.3654716,1.741663,3.1453748,3.1030498,3.1876998
-10.89662392,0.528432919,8,6250,4.5,0,NOT_AVAILABLE,78.65186542,59.5988143,196.8779739,57.88842007,100001,6263.9224,6166.9,6459,,,,,,,200111,2.6076496,2.4525135,2.690346,9.431453,9.343442,9.519464
-4.647319593,0.563722735,5,6000,4.5,0,NOT_AVAILABLE,78.83173123,59.82552265,196.5197822,57.73604377,100001,5639,5536.2993,5773,0.7397,0.5879,1.0005,0.3602,0.2794,0.4538,200111,1.671053,1.5943781,1.7336255,2.5438035,2.515847,2.57176
-16.54450377,0.199594145,9,4500,2.5,0.25,NOT_AVAILABLE,78.78629894,59.86740053,196.518562,57.68835569,100001,4657.2324,4578.1333,4775.0923,,,,,,,200111,7.4943433,7.128955,7.755549,23.805292,23.36829,24.242294
-43.75057729,0.657633835,12,6000,4.5,0,NOT_AVAILABLE,78.99607501,59.78547232,196.4212193,57.8113647,100001,6104.81,5901,6525.5063,0.0667,0.026,0.1621,0.0373,0.013,0.0805,200111,1.149432,1.0060027,1.2302017,1.653293,1.6350687,1.6715174
-60.01328209,0.438892869,10,4750,2.5,-0.25,NOT_AVAILABLE,79.09511395,59.79959894,196.3265522,57.8232059,100001,4872.143,4794.447,4939.7324,,,,,,,200111,11.226139,10.921031,11.592937,63.978737,58.275734,69.68174
-17.47506686,3.44539635,15,4500,3,0,NOT_AVAILABLE,79.05976332,59.77487671,196.3782835,57.83620506,100001,4827.3833,4615.85,4991.3335,0.775,0.585,0.8981,0.3633,0.2854,0.44,200111,0.7438369,0.69577384,0.8135755,0.27070558,0.26794636,0.2734648
-13.70345758,0.192303806,11,4750,3,0,NOT_AVAILABLE,79.12696356,59.53272784,196.54413,58.0643356,100002,4973.5767,4929.59,5061.55,,,,,,,200111,6.8335557,6.5980763,6.956052,25.743256,25.196634,26.289877
17.3938681,2.717093084,12,6000,3.5,0,NOT_AVAILABLE,79.36091547,59.5853078,196.2998819,58.07561867,100001,6372.5,6132.2124,6851,0.376,0.061,0.6984,0.182,0.03,0.3475,200111,1.3247803,1.1461874,1.4306362,2.607485,2.5410542,2.6739159
-4.179680787,2.104996681,4,4750,3,-0.5,NOT_AVAILABLE,79.42406649,59.54174413,196.2863258,58.12919031,100001,4961.77,4606.0776,5041.15,,,,,,,200111,3.8472946,3.7270865,4.464432,8.08262,7.6571946,8.508045
-36.73124414,1.326468336,8,6000,4.5,0,NOT_AVAILABLE,78.82122687,59.30213085,197.0153554,58.18865798,100001,5922,5850.6665,6159.857,,,,,,,200111,3.4597514,3.19772,3.5446308,13.263499,12.744145,13.782853
-12.13323953,0.555549441,8,5750,4.5,0,NOT_AVAILABLE,78.9847478,59.2922047,196.8869402,58.23859539,100001,5924,5892,5941.45,0.2977,0.0979,0.4017,0.1468,0.051,0.2137,200111,1.3213038,1.3135538,1.335695,1.9371368,1.9146159,1.9596577
-9.279469263,0.657419719,5,5000,4.5,0,NOT_AVAILABLE,78.99876647,59.22881459,196.9345215,58.29727575,100001,5051.1,4991.38,5145.5137,,,,,,,200111,9.926705,9.5657625,10.165666,57.78949,53.349113,62.229866
-32.67740274,2.372639994,7,6000,3.5,0,NOT_AVAILABLE,79.04081344,59.17818691,196.9464019,58.35193546,0,,,,,,,,,,0,,,,,,
-10.10102513,0.948171363,12,6250,4.5,0,NOT_AVAILABLE,79.09217859,59.15652763,196.9230513,58.38375086,100001,6345,6266,6450.25,0.309,0.1997,0.406,0.1567,0.1034,0.2135,200111,1.3550395,1.3111794,1.3894228,2.6811745,2.6264699,2.7358792
-46.52308016,0.782828965,12,5250,4.5,0,NOT_AVAILABLE,79.19539027,59.11457632,196.874308,58.44629426,100002,5472.4966,5403,5578.75,,,,,,,200111,2.8432717,2.7359967,2.9168859,6.53241,6.3179507,6.7468696
-0.116046368,1.764860846,13,5000,2.5,-0.75,NOT_AVAILABLE,79.43656753,59.44496477,196.363815,58.21714844,100001,5043.5,5016.2637,5176.702,,,,,,,200111,11.347013,10.770584,11.470568,75.05609,62.082256,88.02992
-31.00401073,0.181093721,9,5750,4.5,0,NOT_AVAILABLE,79.45680246,59.40627534,196.3819557,58.25602797,100001,5724,5663,5780,0.1855,0.0949,0.3125,0.09,0.0485,0.1621,200111,1.1460265,1.1239274,1.1708487,1.2702304,1.2659029,1.274558
-34.22216248,15.76295307,8,6000,3.5,0,NOT_AVAILABLE,79.68170163,59.32072557,196.2681206,58.38594909,100001,5998.5,5815,6586.9424,0.315,0.1869,0.4321,0.157,0.0597,0.2144,200111,1.250169,1.0367793,1.3303154,1.8230678,1.7860076,1.8601279
-36.26295885,1.300357418,10,4000,3,0,NOT_AVAILABLE,79.43162573,59.22758776,196.5672949,58.40644803,100001,4094.2476,3983.0151,4235,0.4227,0.163,0.5961,0.2105,0.0665,0.29,200111,0.6304605,0.5892495,0.66616553,0.10062522,0.10028083,0.10096961
-0.631544396,1.703464377,7,5500,4.5,0,NOT_AVAILABLE,79.61592959,59.18184466,196.4512343,58.4919343,100001,5407.5,5330,5580.19,0.031,0.017,0.1633,0.018,0.0069,0.0725,200111,0.9178726,0.8619409,0.944759,0.6490014,0.6407712,0.6572316
-27.26810543,0.866708507,8,5750,4.5,0,NOT_AVAILABLE,79.62408031,59.22738065,196.402549,58.4539494,100001,5456.238,5273.965,5703.9336,0.1755,0.0283,0.413,0.084,0.013,0.2071,200111,1.1123,1.0177933,1.1905128,0.9878972,0.979957,0.99583745
-43.42427027,0.687729415,13,5500,3.5,0,NOT_AVAILABLE,76.80932161,58.78636319,199.1971264,58.0862209,100001,4903.817,4855,5014.687,,,,,,,200111,8.032903,7.6816287,8.195256,33.618374,31.460789,35.77596
-41.11395878,0.996850612,16,5750,4.5,0,NOT_AVAILABLE,76.86472907,58.62600818,199.318851,58.23594945,110001,5930,5613.4805,6322,,,,,,,0,,,,,,
82.68578519,1.393303445,17,5000,3,-1.5,NOT_AVAILABLE,76.95550462,58.65479785,199.2138206,58.23785424,100001,6288.165,5855.76,6968,0.079,0.0143,0.2708,0.0477,0.0085,0.1324,200111,1.1700569,0.95288074,1.3492373,1.9284323,1.8904358,1.9664289
-49.89899421,1.558991991,12,6000,3.5,0,NOT_AVAILABLE,76.76410904,58.50629848,199.5278066,58.30671945,100001,5819,5780.5,5872,,,,,,,200111,2.1953483,2.1558971,2.224689,4.9784594,4.8093686,5.14755
19.89306313,1.299421645,14,4000,3,0,NOT_AVAILABLE,76.8082627,58.56991128,199.424302,58.26650383,100001,4117.3774,3976.5,4258.675,0.1883,0.1525,0.4944,0.0993,0.0784,0.2643,0,,,,,,
0.036104696,0.188654525,7,4750,4.5,0,NOT_AVAILABLE,76.85746469,58.53311035,199.4222678,58.31136056,100001,4891.886,4745.453,4996.365,,,,,,,200111,8.431287,8.08236,8.959653,36.6765,35.687878,37.66512
-13.30043343,0.203745358,11,4000,3,0,NOT_AVAILABLE,76.99818696,58.46826922,199.3733913,58.40598064,100001,4256.303,3985.6035,4648.02,0.022,0.0126,0.1011,0.011,0.0066,0.0701,0,,,,,,
-18.99132429,0.259701779,13,4000,4.5,0,NOT_AVAILABLE,77.23336225,58.68662908,198.9505442,58.28988921,100001,4199.95,4115.9,4325.005,0.2935,0.2596,0.5412,0.143,0.1039,0.2636,200111,0.67156255,0.63328844,0.6992704,0.12642828,0.12625736,0.1265992
-18.94053694,0.144662828,15,5250,4.5,0,NOT_AVAILABLE,77.25605183,58.67366349,198.9450299,58.30717555,100002,5210.1,5153.3,5847.3335,0.033,0.008,0.355,0.015,0.0049,0.1534,200111,0.7684677,0.6101014,0.78550136,0.39203987,0.3914771,0.39260262
-20.86965821,1.942801438,14,5500,3.5,0,NOT_AVAILABLE,77.27977355,58.84267259,198.7520262,58.1715488,100001,5638.75,5468.5,5888.0996,0.4783,0.017,0.8249,0.2383,0.075,0.3793,200111,1.5198214,1.393824,1.6159272,2.1038327,2.0719757,2.1356897
-26.08735727,1.145952016,10,5750,4.5,0,NOT_AVAILABLE,77.36232249,58.74113359,198.7873393,58.28014845,100001,5814.25,5790,5894,0.0422,0.008,0.1518,0.009,0.0029,0.0631,200111,0.9305415,0.9055301,0.9383525,0.8915404,0.87999314,0.9030877
-55.27809165,0.804729022,7,5500,4.5,0,NOT_AVAILABLE,77.22168806,58.28391039,199.3793267,58.62441174,100001,5852,5794.5,6286.3335,0.873,0.711,1.0667,0.432,0.3673,0.57,200111,1.5824822,1.3713636,1.6140447,2.645999,2.5872765,2.7047215
11.07095472,0.70354614,6,4000,3,0,NOT_AVAILABLE,77.29217235,58.28823209,199.315165,58.64102903,100001,3802.4624,3557.8652,3962.22,,,,,,,200111,82.94032,76.38682,94.73634,1295.6447,1101.9441,1489.3452
3.079497219,1.147463111,10,5500,4.5,0,NOT_AVAILABLE,77.43455,58.21885753,199.2668639,58.73999798,100001,5016.5,4935.733,5101.3096,,,,,,,200111,0.8275184,0.80023205,0.8548226,0.3907089,0.3874988,0.393919
-55.59102585,4.052011408,6,6000,3.5,0,NOT_AVAILABLE,77.63904319,58.13029112,199.1843246,58.87283266,100001,5759,5605,6293.1445,,,,,,,200111,2.8088794,2.3522954,2.9653504,7.818964,7.3980904,8.239838
7.776806839,1.230302648,10,6000,3.5,0,NOT_AVAILABLE,77.52702158,58.411135,198.9883381,58.60450435,100002,5737.5947,5589.782,5942.25,,,,,,,200111,1.8718799,1.7451626,1.9721864,3.4211347,3.310513,3.5317564
